2020,010000,00000,1000,912100,Retribuciones de altos cargos,250.296,255.304,54.708
2020,010000,00000,1100,912100,Retribuciones del personal eventual,94.332,96.222,20.618
2020,010000,00000,2202,912100,"Prensa, revistas, libros y otras publicaciones",6.000,6.000,1.136
2020,010000,00000,2269,912100,Gastos diversos de la Sra. Presidenta,8.500,8.500,911
2020,010000,00000,2301,912100,Gastos de viaje de la Sra. Presidenta y Gabinete,13.000,13.000,1.499
2020,010001,00001,1000,921100,Retribuciones de altos cargos,123.431,125.902,26.978
2020,010001,00001,1100,921100,Retribuciones del personal eventual,91.118,92.944,19.916
2020,010001,00001,2200,921100,Material de oficina,5.000,5.000,670
2020,010001,00001,2202,921100,"Prensa, revistas, libros y otras publicaciones",2.200,2.200,746
2020,010001,00001,2261,921100,Gastos diversos del Sr. Consejero y Gabinete,1.000,1.000,337
2020,010001,00001,2301,921100,Gastos de viaje del Sr. Consejero y Gabinete,5.000,5.000,210
2020,010001,00100,1200,921100,Retribuciones del personal fijo,534.249,512.319,109.762
2020,010001,00100,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,84.577,86.272,18.486
2020,010001,00100,1211,921100,Retribuciones del personal contratado para cubrir vacantes,84.577,118.896,25.420
2020,010001,00100,1220,921100,Retribuciones del personal contratado temporal,82.811,202.786,52.514
2020,010001,00100,1250,921100,Retribuciones del personal contratado para sustituciones,181.599,115.399,28.876
2020,010001,00100,1400,921100,Retribuciones personales,1.983.632,2.076.967,435.093
2020,010001,00100,1410,921100,Retribuciones carrera profesional,11.731,11.922,2.517
2020,010001,00100,1600,921100,Seguridad social,2.969.596,3.029.180,645.424
2020,010001,00100,1703,921100,Remuneración por trabajo en días festivos,31.918,32.569,5.348
2020,010001,00100,1705,921100,Complemento por trabajo en turnos de noche,6.388,6.528,3.214
2020,010001,00100,1707,921100,Remuneración por trabajo a turnos,3.909,3.988,0
2020,010001,00100,2200,921100,Material de oficina,4.000,4.000,168
2020,010001,00100,2202,921100,"Prensa, revistas, libros y otras publicaciones",1.200,1.200,1.136
2020,010001,00100,2266,921100,"Reuniones, conferencias y cursillos",3.000,3.000,0
2020,010001,00100,2269,921100,Otros gastos diversos,2.000,2.000,0
2020,010001,00100,2273,921100,Servicios informáticos,500,500,507
2020,010001,00100,2276,921100,Estudios y trabajos técnicos,4.840,4.840,0
2020,010001,00100,4809,921100,Indemnizaciones por responsabilidad patrimonial,10,10,0
2020,010001,00100,4809,921102,Ejecución de sentencias,30.000,30.000,28.199
2020,010001,00100,6031,921100,Instalaciones,198.775,198.775,0
2020,010001,00100,6050,921100,Mobiliario y equipo de oficina,20.000,20.000,0
2020,010001,00100,6060,921100,Equipos para procesos de información,60.000,60.000,11.256
2020,010001,01000,1000,921100,Retribuciones de altos cargos,58.837,60.015,12.860
2020,010001,01000,1200,921100,Retribuciones del personal fijo,104.365,128.799,25.901
2020,010001,01000,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,10,11,0
2020,010001,01000,1211,921100,Retribuciones del personal contratado para cubrir vacantes,38.162,53.415,3.065
2020,010001,01000,2160,921100,Reparación y mantenimiento de equipos y programas,1.000,1.000,0
2020,010001,01000,2200,921100,Material de oficina,2.000,2.000,1.318
2020,010001,01000,2269,921100,(E) Ley Foral 12/2018 de Accesibilidad Universal,28.000,28.000,0
2020,010001,01000,2269,921102,Gastos diversos,25.000,25.000,10.004
2020,010001,01000,2273,921100,Servicios informáticos,1.500,1.500,0
2020,010001,01000,2280,921100,"Energía eléctrica, agua y calefacción",12.000,12.000,828
2020,010001,01000,2301,921100,Locomoción y gastos de viaje,8.000,8.000,335
2020,010001,01000,6020,921100,Obras en Palacio de Navarra y otros edificios institucionales,1.091.010,929.483,0
2020,010001,01000,6050,921102,Mobiliario Palacio de Navarra,140.000,140.000,0
2020,010001,01000,6094,921100,Sistemas de información,3.000,3.000,0
2020,010001,01020,2120,921100,Mantenimiento de instalaciones,63.000,63.000,6.410
2020,010001,01020,2190,921100,Reparación y mantenimiento de otros bienes muebles,11.200,11.200,907
2020,010001,01020,2273,921100,Digitalización,75.000,75.000,0
2020,010002,01300,1200,921B00,Retribuciones del personal fijo,669.326,542.874,112.700
2020,010002,01300,1210,921B00,Retribuciones del personal contratado para cubrir plazas reservadas,46.415,45.102,8.221
2020,010002,01300,1211,921B00,Retribuciones del personal contratado para cubrir vacantes,60.622,55.798,7.584
2020,010002,01300,2061,921B00,Licencias de bases de datos de jurisprudencia y legislación,40.000,40.000,0
2020,010002,01300,2061,921B02,Otras licencias,10,10,0
2020,010002,01300,2160,921B00,Reparación y mantenimiento de equipos y programas informáticos,21.000,21.000,0
2020,010002,01300,2200,921B00,Material de oficina,5.000,5.000,542
2020,010002,01300,2221,921B00,Comunicaciones postales y cartería,745.000,745.000,63.804
2020,010002,01300,2269,921B00,Registro y defensa de patentes y marcas,1.000,1.000,0
2020,010002,01300,2271,921B02,Servicios de limpieza y aseo,5.000,5.000,0
2020,010002,01300,2279,921B00,Servicios de comunicación con intérpretes,10,10,0
2020,010002,01300,2280,921B00,"Energía eléctrica, agua y calefacción",1.000,1.000,114
2020,010002,01300,2284,921B00,Material de limpieza y aseo,5.000,5.000,1.149
2020,010002,01300,2285,921B00,Vestuario,750,750,0
2020,010002,01300,2400,921B00,Encuadernaciones y microfilmaciones,2.800,2.800,0
2020,010002,01300,4455,921B00,Convenio de colaboración con la UPNA para fomento del derecho navarro,10,10,0
2020,010002,01300,4709,921B00,Convenio de colaboración con la UN para fomento del derecho navarro,10,10,0
2020,010002,01300,6094,921B00,Desarrollo Aplicaciones Ley 39/2015,200.000,200.000,0
2020,010003,01000,1200,921600,Retribuciones del personal fijo,361.665,364.889,68.567
2020,010003,01000,1210,921600,Retribuciones del personal contratado para cubrir plazas reservadas,23.208,23.674,5.072
2020,010003,01000,1211,921600,Retribuciones del personal contratado para cubrir vacantes,25.566,26.079,5.588
2020,010003,01000,2264,921600,Gastos de comunidad de propietarios,12.000,12.000,0
2020,010003,01000,2400,921600,Impresión del Boletín Oficial de Navarra,10,10,0
