2017,0,"Dpto de Presi, Función Púb, Inter y Just","Departamento de Presidencia, Función Pública, Interior y Justicia"
2017,00,"Dpto.Presiden, Funcion Pub,Inter y Justi","Departamento de Presidencia, Función Pública, Interior y Justicia"
2017,000,"Dpto.Presiden,Funcion Pub, Inter y Justi","Departamento de Presidencia, Función Pública, Interior y Justicia"
2017,0000,"Dpto.Presiden,Función Pub, Inter y Justi","Departamento de Presidencia, Función Pública, Interior y Justicia"
2017,00001,"Dpto.Presiden, Función Pub,Inter y Justi","Departamento de Presidencia, Función Pública, Interior y Justicia"
2017,001,Secretaría General Técnica,
2017,0010,Secretaría General Técnica,
2017,00100,Secretaría General Técnica,
2017,00102,Negociado de Secretaría y Documentación,
2017,0011,Sección de Régimen Jurídico,
2017,00110,Sección de Régimen Jurídico,
2017,0012,Sección de Régimen Interior,
2017,00120,Sección de Régimen Interior,
2017,00121,Negociado de Gestión de Personal,
2017,0013,Sección Económica,
2017,00130,Sección Económica,
2017,00131,Neg.Gest.Econ.y Contable,Negociado de Gestión Económica y Contable
2017,00132,Neg. Gest. Econ. de Interior,Negociado de Gestión Económica y Contable de Interior
2017,00133,Neg. Gest. Econ. de Justicia,Negociado de Gestión Económica y Contable de Justicia
2017,0015,Sc. Estadísticas y Gestión Información,Sección de Estadísticas y Gestión de la Información
2017,00150,Sc. Estadísticas y Gestión Información,Sección de Estadísticas y Gestión de la Información
2017,01,Dir. Gral Presidencia y Gobierno Abierto,Dirección General de Presidencia y Gobierno Abierto
2017,010,Dirección Gral Presid. y Gobierno Abiert,Dirección General de Presidencia y Gobierno Abierto
2017,0100,Dirección Gral Presid. y Gobierno Abiert,Dirección General de Presidencia y Gobierno Abierto
2017,01000,Dirección Gral Presid. y Gobierno Abiert,Dirección General de Presidencia y Gobierno Abierto
2017,0101,Sección de Boletín Oficial de Navarra,
2017,01010,Sección de Boletín Oficial de Navarra,
2017,011,Servicio de Asesoría Jurídica,
2017,0110,Servicio de Asesoría Jurídica,
2017,01100,Servicio de Asesoría Jurídica,
2017,0111,Sección de Gestión Administrativa,
2017,01110,Sección de Gestión Administrativa,
2017,0112,Sección de Asuntos Civiles,
2017,01120,Sección de Asuntos Civiles,
2017,0113,Sección de lo Contencioso-Administrativo,
2017,01130,Sección de lo Contencioso Administrativo,
2017,0116,Sección de Asuntos Penales,
2017,01160,Sección de Asuntos Penales,
2017,0117,Sección de Asuntos Tributarios,
2017,01170,Sección de Asuntos Tributarios,
2017,013,Ser Secretariado del Gobierno y Acción N,Servicio de Secretariado del Gobierno y Acción Normativa
2017,0130,Ser Secretariado del Gobierno y Acción N,Servicio de Secretariado del Gobierno y Acción Normativa
2017,01300,Ser Secretariado del Gobierno y Acción N,Servicio de Secretariado del Gobierno y Acción Normativa
2017,01301,Neg.Gestión Admtva. Secret.Gobierno,Negociado de Gestión Administrativa del Secretariado del Gobierno
2017,01302,Ng. de Información al Público y Registro,Negociado de Información al Público y Registro
2017,01303,Negociado de Cartería,
2017,0132,Sección de Secretariado del Gobierno,
2017,01320,Sección de Secretariado del Gobierno,
2017,0133,Sc Desarrollo Legislativo y Coordinación,Sección de Desarrollo Legislativo y Coordinación
2017,01330,Sc Desarrollo Legislativo y Coordinación,Sección de Desarrollo Legislativo y Coordinación
2017,01331,"Ng. Asociacs, Fundacs y Colegios Profes","Negociado de Asociaciones, Fundaciones y Colegios Profesionales"
2017,016,Tribunal Administrativo de Navarra,
2017,0160,Tribunal Administrativo de Navarra,
2017,01600,Tribunal Administrativo de Navarra,
2017,0161,Sección 1ª,
2017,01610,Sección 1ª,
2017,0162,Sección 2ª,
2017,01620,Sección 2ª,
2017,0163,Sección 3ª,
2017,01630,Sección 3ª,
2017,0164,Scrt. Tribunal Administrativo de Navarra,Secretaría del Tribunal Administrativo de Navarra
2017,01640,Scrt. Tribunal Administrativo de Navarra,Secretaría del Tribunal Administrativo de Navarra
2017,01641,Negociado de Registro y Tramitación,
2017,01642,Ng. Resol. y Rela. Juris. Conten-Admtva.,Negociado de Resoluciones y Relación con la Jurisdicción Contencioso-Administrativa
2017,017,Sv. de Gobierno Abierto,Servicio de Gobierno Abierto
2017,0170,Servicio de Gobierno Abierto,
2017,01700,Servicio de Gobierno Abierto,
2017,02,Dirección General de Interior,
2017,020,Dirección General de Interior,
2017,0200,Dirección General de Interior,
2017,02000,Dirección General de Interior,
2017,0201,Sección Gestion Administrativa y Persona,Sección de Gestión Administrativa y de Personal
2017,02010,Sección Gestion Administrativa y Persona,Sección de Gestión Administrativa y de Personal
2017,021,Cuerpo de Policía Foral,
2017,0210,Cuerpo de Policía Foral,
2017,02100,Cuerpo de Policía Foral,
2017,0212,Area de Inspección General,
2017,02120,Area de Inspección General,
2017,02121,División General Técnica,
2017,02122,División de Régimen Interno,
2017,02123,Comisaría de Tudela,
2017,02124,Comisaría de Sangüesa,
