2017,010001,00001,1000,912100,Retribuciones de altos cargos,168182,168182,"29359,7"
2017,010001,00001,1100,912100,Retribuciones del personal eventual,58968,58968,"12635,94"
2017,010001,00001,1200,912100,Retribuciones del personal fijo,10,10,0
2017,010001,00001,1210,912100,Retribuciones del personal contratado para cubrir plazas reservadas,10,10,0
2017,010001,00001,1211,912100,Retribuciones del personal contratado para cubrir vacantes,10,10,0
2017,010001,00001,2200,912100,Material de oficina,5000,5000,"1421,52"
2017,010001,00001,2202,912100,"Prensa, revistas, libros y otras publicaciones",2200,2200,"543,4"
2017,010001,00001,2261,912100,Gastos diversos de la Sra. Consejera y Gabinete,1600,1600,"18,4"
2017,010001,00001,2301,912100,Gastos de viaje de la Sra. Consejera y Gabinete,3000,3000,"1458,27"
2017,010001,00100,1200,921100,Retribuciones del personal fijo,500407,500407,"102533,19"
2017,010001,00100,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,78846,78846,"14724,83"
2017,010001,00100,1211,921100,Retribuciones del personal contratado para cubrir vacantes,55940,55940,"11987,1"
2017,010001,00100,2190,921100,Reparación y mantenimiento de otros bienes muebles,9000,9000,"1128,35"
2017,010001,00100,2200,921100,Material de oficina,16000,16000,"3007,94"
2017,010001,00100,2202,921100,"Prensa, revistas, libros y otras publicaciones",1200,1200,"1059,62"
2017,010001,00100,2266,921100,"Reuniones, conferencias y cursillos",500,500,0
2017,010001,00100,2269,921100,Otros gastos diversos,1300,1300,"110,78"
2017,010001,00100,2273,921100,Servicios informáticos,463,463,"227,46"
2017,010001,00100,2276,921100,Estudios y trabajos técnicos,1000,1000,0
2017,010001,00100,2301,921100,Locomoción y gastos de viaje,5000,5000,"701,05"
2017,010001,00100,4809,921100,Indemnizaciones por responsabilidad patrimonial,10,10,0
2017,010001,00100,4809,921102,Ejecución de sentencias,50000,50000,"9238,53"
2017,010001,00100,6031,921100,Instalaciones,10,10,0
2017,010001,00100,6050,921100,Mobiliario y equipo de oficina,1000,1000,"375,11"
2017,010001,00100,6060,921100,Equipos para procesos de información,12000,12000,"752,92"
2017,010001,01000,1000,921100,Retribuciones de altos cargos,55856,55856,"11969,07"
2017,010001,01000,1200,921100,Retribuciones del personal fijo,23558,23558,"5048,04"
2017,010001,01000,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,10,10,0
2017,010001,01000,1211,921100,Retribuciones del personal contratado para cubrir vacantes,10,10,0
2017,010001,01000,2160,921100,Reparación y mantenimiento de equipos y programas,1000,1000,0
2017,010001,01000,2273,921100,Servicios informáticos,1576,1576,0
2017,010001,01000,2275,921100,Procesos electorales,10,10,0
