2018,010001,00001,1000,912100,Retribuciones de altos cargos,118.349,118.349,59.174
2018,010001,00001,1100,912100,Retribuciones del personal eventual,111.073,111.073,34.944
2018,010001,00001,1200,912100,Retribuciones del personal fijo,10,10,0
2018,010001,00001,1210,912100,Retribuciones del personal contratado para cubrir plazas reservadas,10,10,0
2018,010001,00001,1211,912100,Retribuciones del personal contratado para cubrir vacantes,10,10,0
2018,010001,00001,2200,912100,Material de oficina,5.000,5.000,2.501
2018,010001,00001,2202,912100,"Prensa, revistas, libros y otras publicaciones",2.200,2.200,1.078
2018,010001,00001,2261,912100,Gastos diversos de la Sra. Consejera y Gabinete,1.000,1.000,28
2018,010001,00001,2301,912100,Gastos de viaje de la Sra. Consejera y Gabinete,3.590,3.590,1.400
2018,010001,00100,1200,921100,Retribuciones del personal fijo,528.901,521.172,240.322
2018,010001,00100,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,59.727,49.773,29.863
2018,010001,00100,1211,921100,Retribuciones del personal contratado para cubrir vacantes,56.500,55.102,19.987
2018,010001,00100,2190,921100,Reparación y mantenimiento de otros bienes muebles,9.000,9.000,3.372
2018,010001,00100,2200,921100,Material de oficina,16.000,16.000,10.104
2018,010001,00100,2202,921100,"Prensa, revistas, libros y otras publicaciones",1.200,1.200,1.101
2018,010001,00100,2266,921100,"Reuniones, conferencias y cursillos",500,500,120
2018,010001,00100,2269,921100,Otros gastos diversos,1.300,1.300,839
2018,010001,00100,2273,921100,Servicios informáticos,463,463,236
2018,010001,00100,2276,921100,Estudios y trabajos técnicos,1.000,1.000,0
2018,010001,00100,2301,921100,Locomoción y gastos de viaje,5.000,5.000,1.749
2018,010001,00100,4809,921100,Indemnizaciones por responsabilidad patrimonial,10,10,0
2018,010001,00100,4809,921102,Ejecución de sentencias,50.000,50.000,17.756
2018,010001,00100,6031,921100,Instalaciones,10,10,0
2018,010001,00100,6050,921100,Mobiliario y equipo de oficina,1.000,6.200,4.972
2018,010001,00100,6060,921100,Equipos para procesos de información,12.000,12.000,7.670
2018,010001,01000,1000,921100,Retribuciones de altos cargos,56.415,56.415,28.207
2018,010001,01000,1200,921100,Retribuciones del personal fijo,23.794,23.794,11.897
2018,010001,01000,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,10,10,0
2018,010001,01000,1211,921100,Retribuciones del personal contratado para cubrir vacantes,10,31.445,0
2018,010001,01000,2160,921100,Reparación y mantenimiento de equipos y programas,1.000,1.000,0
2018,010001,01000,2269,921100,(E) Mejoras para garantizar la accesibilidad,100.000,100.000,3.568
2018,010001,01000,2273,921100,Servicios informáticos,1.576,1.576,0
2018,010001,01000,2275,921100,Procesos electorales,10,10,0
