2024,010000,00000,2202,912100,"Prensa, revistas, libros y otras publicaciones",4000,4000,0,0%,0
2024,010001,00001,2202,921100,"Prensa, revistas, libros y otras publicaciones",2200,2200,0,0%,0
2024,010001,00100,2266,921100,"Reuniones, conferencias y cursillos",3000,3000,0,0%,0
2024,010001,01000,2202,921100,"Prensa, revistas, libros y otras publicaciones",1000,1000,0,0%,0
2024,010001,01000,2280,921100,"Energía eléctrica, agua y calefacción",317850,317850,0,0%,0
2024,010002,01300,2280,921B00,"Energía eléctrica, agua y calefacción",2000,2000,0,0%,0
2024,010007,01600,2266,921A00,"Reuniones, conferencias y cursillos",400,400,0,0%,0
2024,010007,01600,2280,921A00,"Energía eléctrica, agua y calefacción",20000,20000,0,0%,0
2024,030000,03300,2276,921107,"Soporte a la Planificación Estratégica (plan mejora, líneas",135000,135000,0,0%,0
2024,030000,03300,2280,921100,"Energía eléctrica, agua y calefacción",5450,5450,0,0%,0
2024,031000,03100,2280,462100,"Energía eléctrica, agua y calefacción",8500,8500,0,0%,0
2024,031000,03100,6059,462100,"Telefonía, videoconferencia y sistemas wifi",3000,3000,0,0%,0
2024,032000,03200,2266,923300,"Reuniones, conferencias y cursillos",1000,1000,0,0%,0
2024,032000,03200,2268,923300,"Gastos derivados del convenio ""incubadora de sondeos""",4000,4000,0,0%,0
2024,060000,06000,2266,921100,"Reuniones, conferencias, cursillos y jornadas",1000,1000,0,0%,0
2024,060001,06100,2202,921502,"Prensa, suscripciones y agencias de noticias",120000,120000,0,0%,0
2024,060001,06100,2262,921505,"Creatividad, infografías y otro material gráfico y audiovisu",80000,80000,0,0%,0
2024,060003,06100,4709,921503,"Convenio con Napar, Asociación de Empresas de Producción Cin",21000,21000,0,0%,0
2024,060005,06200,2280,921900,"Energía eléctrica, agua y gas",15000,15000,0,0%,0
2024,080000,08000,2266,232200,"Reuniones, conferencias, jornadas y formación",4000,4000,0,0%,0
2024,080000,08000,6050,232200,"Mobiliario, equipo de oficina y material técnico",6000,6000,0,0%,0
2024,080001,08200,4819,232204,"(E) Convenio con Fundación Secretariado Gitano. Programa ""Ca",20285,20285,0,0%,0
2024,080002,08200,2269,232300,"Programa de prevención y sensibilización ""Violencia de géner",50000,50000,0,0%,0
2024,100000,10100,2266,923900,"Reuniones, conferencias y cursillos",125,125,0,0%,0
2024,100001,10200,2130,932300,"Maquinaria, instalaciones y utillaje",2000,2000,0,0%,0
2024,100001,10200,2202,932300,"Libros, publicaciones y suscripciones",500,500,0,0%,0
2024,100001,10200,2266,932300,"Reuniones, conferencias y cursillos",10,10,0,0%,0
2024,110000,11000,2202,923400,"Prensa, revistas, libros y otras publicaciones",1000,1000,0,0%,0
2024,111000,11300,2249,923100,"Primas de seguros, otros riesgos",2185000,2185000,0,0%,0
2024,111000,11300,2263,923100,"Gastos jurídicos, contenciosos y notariales",10000,10000,0,0%,0
2024,111001,11300,2280,923100,"Energía eléctrica, agua y calefacción",480000,480000,0,0%,0
2024,111002,11300,2120,923100,"Reparación, mantenimiento y conservación de edificios y otra",40000,40000,0,0%,0
2024,111002,11300,6013,923100,"Conectividad sedes Gobierno Navarra, red corporativa",25000,25000,0,0%,0
2024,111002,11300,6020,923100,"Edificios y obras de nueva instalación, y reforma del patrim",411985,411985,0,0%,0
2024,111003,11300,2266,923100,"Reuniones, conferencias y cursillos",800,800,0,0%,0
2024,113000,12000,2202,931400,"Suscripciones, libros y otras publicaciones",600,600,0,0%,0
2024,113000,12000,2266,931400,"Reuniones, conferencias y cursos",18000,18000,0,0%,0
2024,114001,13100,2202,923400,"Prensa, revistas, libros y otras publicaciones",2500,2500,0,0%,0
2024,114001,13100,3010,951100,"Gastos de emisión, modificación y cancelación de deuda públi",250000,250000,0,0%,0
2024,114002,13200,6094,931400,"Seguimiento Proyectos Plan de Recuperación, Transformación y",120000,120000,0,0%,0
2024,150000,17000,2266,923400,"Conferencias, cursos y jornadas",3000,3000,0,0%,0
2024,150000,17000,6094,923400,"Plan de lucha contra el fraude fiscal, la economía sumergida",1000,1000,0,0%,0
2024,150001,17200,2202,923400,"Revistas, libros y otras publicaciones",45000,45000,0,0%,0
2024,150001,17200,2266,923400,"Conferencias, cursillos y jornadas",22000,22000,0,0%,0
2024,151000,17300,2202,923400,"Suscripciones, libros y programas",1000,1000,0,0%,0
2024,152000,17500,2202,932100,"Suscripciones, libros y otras publicaciones",2000,2000,0,0%,0
2024,152000,17500,2219,932100,"Confección, embalaje y transporte de cartones de bingo",63000,63000,0,0%,0
2024,154003,17600,2219,932200,"Confección, embalaje y transporte de papel notarial y letras",55000,55000,0,0%,0
2024,155002,17800,2272,932103,"Anotaciones de embargos (honorarios de registro, tasas de em",19000,19000,0,0%,0
2024,155003,17800,2272,932102,"Anotaciones de embargos (honorarios de registro, tasas de em",14000,14000,0,0%,0
2024,156000,17900,2202,932100,"Suscripciones, libros y programas",1000,1000,0,0%,0
2024,160001,17100,2202,931300,"Prensa, revistas y otras publicaciones",2000,2000,0,0%,0
2024,200000,20100,2280,922100,"Agua, gas y electricidad",135000,135000,0,0%,0
2024,210000,21000,2266,922100,"Cursos de formación, reuniones y congresos",20000,20000,0,0%,0
2024,210000,21100,2120,922100,"Reparación, mantenimiento y conservación de edificios y otra",18000,18000,0,0%,0
2024,210000,21100,2280,922100,"Energía eléctrica, agua y gas",60000,60000,0,0%,0
2024,210001,21300,7609,2616J4,"(E) Convenio Ayto. Lakuntza. Proyecto, D.F. y ejecución 1ª f",212000,212000,0,0%,0
2024,210001,21300,7609,2616L6,"(E) Transferencia Ayto. Ribaforada: Mejoras espacio joven, c",77000,77000,0,0%,0
2024,210002,21400,4819,922110,"Transferencia Fundación Emplea, proyecto pueblos vivos-herri",100000,100000,0,0%,0
2024,211000,21300,7600,261611,"P.L. Redes de abastecimiento, saneamiento y pluviales",2931660,2931660,0,0%,0
2024,211000,21300,7600,456103,"Redes locales de abastecimiento, saneamiento y pluviales",10,10,0,0%,0
2024,211001,21200,4600,942100,"FTC: Fondo de Financiación General, Servicios y Cohesión",271796162,271796162,0,0%,0
2024,220000,22100,2202,453200,"Prensa, revistas, libros y otras publicaciones",300,300,0,0%,0
2024,220000,22200,2280,453300,"Agua, gas y electricidad",2400000,2400000,0,0%,0
2024,220000,22300,2202,451100,"Prensa, revistas, libros y otras publicaciones",1000,1000,0,0%,0
2024,220000,22300,2280,451100,"Agua, gas y electricidad",30000,30000,0,0%,0
2024,220000,22300,6059,451100,"Equipos de oficina, laboratorio y otro material inventariabl",5000,5000,0,0%,0
2024,220001,22300,6014,452102,"Canal de Navarra, expropiaciones y servicios afectados",1000,1000,0,0%,0
2024,220001,22300,6014,452104,"Encargo a TRACASA Instrumental. Canal de Navarra, expropiaci",10,10,0,0%,0
2024,220001,22300,6092,456300,"Estudios geológicos, hidrogeológicos y geotécnicos",5000,5000,0,0%,0
2024,220003,22200,2289,453300,"Sal, gravilla y otros suministros auxiliares",150000,150000,0,0%,0
2024,220003,22200,6010,453308,"Adecuación a la Normativa de la barrera, terminales",10000,10000,0,0%,0
2024,230000,23000,2150,451400,"Reparación de mobiliario, de equipos técnicos y de oficina",500,500,0,0%,0
2024,230000,23000,2280,451400,"Agua, gas y electricidad",18000,18000,0,0%,0
2024,230000,23000,6094,451402,"MRR RETECH. Proyecto especialización tecnológica, gemelos di",40000,40000,0,0%,0
2024,240000,24000,2280,451600,"Energía eléctrica, agua y calefacción",14000,14000,0,0%,0
2024,240000,24100,2266,261700,"Jornadas, conferencias y reuniones",42350,42350,0,0%,0
2024,300000,30100,2266,921100,"Jornadas, conferencias y reuniones",25000,25000,0,0%,0
2024,300000,30100,2280,921100,"Energía eléctrica, agua y calefacción",27216,27216,0,0%,0
2024,320000,32000,2266,261100,"Jornadas, conferencias y reuniones",25000,25000,0,0%,0
2024,320000,32100,2269,261500,"Mantenimiento, gestión y administración del parque público d",50000,50000,0,0%,0
2024,320000,32200,2266,261100,"Reuniones, conferencias y cursillos",140000,140000,0,0%,0
2024,340000,34100,2262,232100,"Publicidad, campañas informativas de los servicios públicos",20000,20000,0,0%,0
2024,340000,34100,2266,232100,"Conferencias, cursos y reuniones",1000,1000,0,0%,0
2024,340000,34100,2280,232100,"Energía eléctrica, agua y calefacción",17500,17500,0,0%,0
2024,340000,34100,6050,232100,"Mobiliario, equipo de oficina y material técnico",3900,3900,0,0%,0
2024,340002,34100,4809,232105,"Premios, concursos y certámenes",50000,50000,0,0%,0
2024,340002,34100,4809,232106,"Premios, concursos y certámenes de Carné Joven",10,10,0,0%,0
2024,340002,34100,4819,232105,"(E) Convenio con la asociación ""El Empedrao"" para realizar u",50000,50000,0,0%,0
2024,350000,35000,2266,231900,"Reuniones, conferencias y cursillos",15000,15000,0,0%,0
2024,350000,35000,2280,231900,"Energía eléctrica, agua y calefacción",15000,15000,0,0%,0
2024,350002,35200,4819,231900,"Fondo 0,7%. Subvenciones a entidades sociales en proyectos d",213436,213436,0,0%,0
2024,350002,35200,4819,231902,"Fondo 0,7%. Subvenciones a asociaciones de personas migrante",82500,82500,0,0%,0
2024,350002,35200,4819,231906,"Convenio con Asociación Lantxotegi Elkartea, proyecto KABIA",60000,60000,0,0%,0
2024,350002,35200,7819,231900,"Fondo 0,7%. Subvenciones a asociaciones de personas migrante",8800,8800,0,0%,0
2024,400000,41000,1800,322000,"Reconocimiento de servicios, nuevos complementos, grado, ant",10,10,0,0%,0
2024,400000,41000,1820,322000,"Ejecución de sentencias, indemnizaciones y compensaciones po",65000,65000,0,0%,0
2024,410000,41000,4400,321100,"Transferencias a Navarra Impulsa Cultura, Deporte y Ocio par",50173,50173,0,0%,0
2024,410001,41800,6020,325139,"Inversiones en Leitza por ""Casa Maxurrenea""",36140,36140,0,0%,0
2024,420001,42400,2120,322500,"Ciudad de la Música: Mantenimiento, reparación y conservació",44000,44000,0,0%,0
2024,420001,42400,2269,322904,"Exámenes EGA, títulos y gastos de funcionamiento",15000,15000,0,0%,0
2024,420001,42400,2280,322500,"Ciudad de la Música: Energía eléctrica, agua y calefacción",320000,320000,0,0%,0
2024,420004,42700,4819,322402,"Fundación Secretariado Gitano: programa ""promociona""",55000,55000,0,0%,0
2024,420005,42800,2276,321100,"Evaluación del alumnado, de centros, de programas y del sist",130000,130000,0,0%,0
2024,420007,42900,2285,322100,"Vestuario, calzado y material textil",24782,24782,0,0%,0
2024,430003,43400,2160,322A00,"Funcionamiento, mantenimiento y conservación de equipamiento",1000000,1000000,0,0%,0
2024,430003,43400,6060,322A02,"Equipamiento, renovación del parque y servicios centrales de",250000,250000,0,0%,0
2024,500000,51000,2120,311102,"Reparaciones, mantenimiento y conservación de edificios",20000,20000,0,0%,0
2024,500000,51000,2150,311100,"Reparación, mantenimiento y conservación de otros bienes mue",10000,10000,0,0%,0
2024,500000,51000,2202,311100,"Prensa, revistas, libros y otras publicaciones",1800,1800,0,0%,0
2024,511000,51100,2120,311100,"Reparaciones, mantenimiento y conservación de edificios",10000,10000,0,0%,0
2024,511000,51100,2150,311100,"Reparación, mantenimiento y conservación de mobiliario",5000,5000,0,0%,0
2024,511000,51100,2202,311100,"Prensa, revistas, libros y otras publicaciones",517,517,0,0%,0
2024,511000,51100,2266,311100,"Reuniones, conferencias y cursillos",3115,3115,0,0%,0
2024,511000,51100,2280,311100,"Energía eléctrica, agua y calefacción",21000,21000,0,0%,0
2024,511000,51100,4809,311105,"Atención integral a los afectados de ELA, dentro del program",27000,27000,0,0%,0
2024,511001,51400,2266,311100,"Reuniones, conferencias y cursillos",6210,6210,0,0%,0
2024,511004,51100,4819,311112,"(E) Convenio Asociación Aralar para programas de prevención,",65000,65000,0,0%,0
2024,512000,51300,2120,311100,"Reparación, mantenimiento y conservación de edificios",8445,8445,0,0%,0
2024,512000,51300,2190,311100,"Reparación, mantenimiento y conservación de bienes muebles",10460,10460,0,0%,0
2024,512000,51300,2266,311100,"Reuniones, conferencias y cursillos",7320,7320,0,0%,0
2024,512001,51300,2262,311200,"Publicidad, propaganda y gastos de reprografía",1510,1510,0,0%,0
2024,512002,51300,2202,465100,"Prensa, revistas, libros y otras publicaciones",13160,13160,0,0%,0
2024,520000,51200,2202,313900,"Prensa, revistas, libros y otras publicaciones",7000,7000,0,0%,0
2024,520000,51200,2266,313900,"Reuniones, conferencias y cursillos",16000,16000,0,0%,0
2024,520000,51200,2280,313900,"Electricidad, agua y calefacción",270000,270000,0,0%,0
2024,520000,51200,2283,313900,"Material para reparación, mantenimiento y repuestos",3000,3000,0,0%,0
2024,520000,51200,6020,313900,"Obras menores, mejora de instalaciones, plan de seguridad e",450000,450000,0,0%,0
2024,540000,52000,1820,311100,"Ejecución de sentencias, indemnizaciones y compensaciones po",500000,500000,0,0%,0
2024,540000,52000,2202,311100,"Prensa, revistas, libros y otras publicaciones",123835,123835,0,0%,0
2024,540000,52000,2266,311100,"Reuniones, conferencias y cursillos",112000,112000,0,0%,0
2024,540000,52000,2280,311100,"Energía eléctrica, agua y calefacción",71371,71371,0,0%,0
2024,540002,52833,4809,311100,"Ayudas por desplazamiento, alojamiento y manutención",325000,325000,0,0%,0
2024,540002,52833,4809,311104,"Prótesis, órtesis y vehículos para personas con discapacidad",3320000,3320000,0,0%,0
2024,540004,52800,2279,311100,"Proyectos para mejora de la información, evaluación de exper",129150,129150,0,0%,0
2024,540005,52831,2280,313100,"Energía eléctrica, agua y calefacción Avenida de Barañáin",8000,8000,0,0%,0
2024,540006,52822,2266,311100,"Reuniones, conferencias y cursillos",7600,7600,0,0%,0
2024,540007,52010,2160,311100,"Reparación y mantenimiento de equipos, programas informático",155000,155000,0,0%,0
2024,540007,52010,2273,311100,"Servicios informáticos, renovación de licencias informáticas",370686,370686,0,0%,0
2024,540007,52010,6031,311102,"Encargo a NASERTIC. Servicios de telecomunicaciones, voz y d",55000,55000,0,0%,0
2024,540008,52000,2266,311100,"Reuniones, conferencias y cursillos",6000,6000,0,0%,0
2024,541004,52700,2202,312400,"Prensa, revistas, libros y otras publicaciones",11000,11000,0,0%,0
2024,541004,52700,2266,312400,"Reuniones, conferencias y cursillos",30000,30000,0,0%,0
2024,541004,52700,2280,312400,"Energía eléctrica, agua y calefacción",962237,962237,0,0%,0
2024,541004,52700,2500,312402,"Programas, proyectos y coordinación con la ANADP",1750000,1750000,0,0%,0
2024,541004,52700,6020,312800,"Obras, mejoras de instalaciones y plan de seguridad",721500,721500,0,0%,0
2024,543000,52200,2202,312300,"Prensa, revistas y otras publicaciones",1000,1000,0,0%,0
2024,543000,52200,2266,312300,"Reuniones, conferencias y cursillos",90000,90000,0,0%,0
2024,543000,52200,2280,312300,"Energía eléctrica, agua y calefacción",10750189,10750189,0,0%,0
2024,543000,52200,6020,312800,"Obras, mejoras de instalaciones y plan de seguridad",974000,974000,0,0%,0
2024,543004,52214,2280,312700,"Energía eléctrica, agua y calefacción",28573,28573,0,0%,0
2024,545000,52400,2202,312300,"Prensa, revistas, libros y otras publicaciones",3000,3000,0,0%,0
2024,545000,52400,2266,312300,"Reuniones, conferencias y cursillos",20000,20000,0,0%,0
2024,545000,52400,2280,312300,"Energía eléctrica, agua y calefacción",1831009,1831009,0,0%,0
2024,545000,52400,6020,312800,"Obras , mejoras instalaciones y plan de seguridad",996000,996000,0,0%,0
2024,545001,52420,2280,312200,"Energía eléctrica, agua y calefacción",280985,280985,0,0%,0
2024,546000,52500,2202,312300,"Prensa, revistas, libros y otras publicaciones",2000,2000,0,0%,0
2024,546000,52500,2280,312300,"Energía eléctrica, agua y calefacción",834497,834497,0,0%,0
2024,546000,52500,6020,312800,"Obras , mejoras instalaciones y plan de seguridad",30000,30000,0,0%,0
2024,546001,52520,2280,312200,"Energía eléctrica, agua y calefacción",271321,271321,0,0%,0
2024,547001,52300,2202,312200,"Prensa, revistas, libros y otras publicaciones",28000,28000,0,0%,0
2024,547001,52300,2280,312200,"Energía eléctrica, agua y calefacción",1615046,1615046,0,0%,0
2024,547005,523A0,2280,312202,"Energía eléctrica, agua y calefacción",58000,58000,0,0%,0
2024,700000,70000,2266,456200,"Jornadas, conferencias y reuniones",20010,20010,0,0%,0
2024,700000,70100,2202,411100,"Revistas, publicaciones y libros",3200,3200,0,0%,0
2024,700000,70100,2202,456202,"Libros, revistas científicas y técnicas y otros",9000,9000,0,0%,0
2024,700000,70100,2280,411100,"Agua, gas y electricidad",800000,800000,0,0%,0
2024,710000,71200,4400,467404,"Actividades de experimentación, investigación y desarrollo e",2200000,2200000,0,0%,0
2024,710000,71200,6030,411100,"Maquinaria, instalaciones y utillaje",5000,5000,0,0%,0
2024,710001,71200,2214,412300,"Material, utillaje y herramientas",4500,4500,0,0%,0
2024,710004,71300,2214,412200,"Material, instrumental y equipamiento de uso veterinario",20000,20000,0,0%,0
2024,710004,71300,2279,412209,"Campañas de control, sensibilización y promoción sobre tenen",25000,25000,0,0%,0
2024,710005,71300,2276,412200,"Sistema de calidad del laboratorio: auditorías, mantenimient",44000,44000,0,0%,0
2024,710005,71300,2283,412200,"Material para reposición, conservación y repuestos",45000,45000,0,0%,0
2024,710006,71500,2279,414300,"Gastos de notaría, registro y otros",40000,40000,0,0%,0
2024,710007,71500,6019,456702,"Inversiones forestales, cinegéticas y vías pecuarias",40000,40000,0,0%,0
2024,720003,72200,2279,413105,"Encargo a INTIA. Innovación de la cadena de valor, la venta",300826,300826,0,0%,0
2024,720003,72200,2279,413111,"Encargo a INTIA. Plan de choque DOP IGPS , figuras de calida",45000,45000,0,0%,0
2024,720005,72200,2269,412103,"Reuniones técnicas, foros y formación",8400,8400,0,0%,0
2024,720006,72300,2276,412105,"Encargo a INTIA. Asistencia Técnica: arraigo, valores y nuev",150000,150000,0,0%,0
2024,720006,72300,2279,412106,"Acciones relevo generacional en el territorio rural ""NafarLe",60000,60000,0,0%,0
2024,720007,72300,4819,412100,"Ayudas GAL ""Pueblos Vivos y Activos- Landa herriak bizirik""",175000,175000,0,0%,0
2024,740000,74000,2202,456200,"Adquisición de publicaciones, cartografía y material informá",3000,3000,0,0%,0
2024,740000,74000,2266,456200,"Jornadas, conferencias y reuniones",20000,20000,0,0%,0
2024,740002,74200,2100,456303,"Mantenimiento de espacios naturales, actuaciones forestales",190000,190000,0,0%,0
2024,740002,74200,2273,456300,"Confección, envío y publicidad de licencias de caza",1400,1400,0,0%,0
2024,740002,74200,2273,456302,"Encargo a TRACASA Instrumental. Confección, envío y publicid",3500,3500,0,0%,0
2024,740002,74200,2276,456300,"Encargo a GAN. Asistencia técnica en PDR. Investigación, san",631042,631042,0,0%,0
2024,740002,74200,2276,467400,"Investigación, gestión forestal sostenible y poblaciones cin",170000,170000,0,0%,0
2024,740002,74200,4819,456300,"Fondo 0,7%. Programas de Medio Ambiente",150623,150623,0,0%,0
2024,740002,74200,6019,456702,"Inversiones forestales, cinegéticas y vías pecuarias",185000,185000,0,0%,0
2024,740002,74200,7819,456300,"Fondo 0,7%. Ayudas a asociaciones en materia calidad del med",162900,162900,0,0%,0
2024,740003,74300,2273,452103,"Encargo a TRACASA Instrumental. Confección, envío y publicid",4000,4000,0,0%,0
2024,740003,74300,2273,456300,"Confección, envío y publicidad de licencias de pesca",7000,7000,0,0%,0
2024,740004,74400,6092,452100,"Estudios y trabajos técnicos del agua, inundabilidad y otros",80000,80000,0,0%,0
2024,740008,74800,2279,456200,"(E) Gastos para participación, sostenibilidad y educación am",71150,71150,0,0%,0
2024,740008,74800,2279,456202,"Encargo a GAN. Educación ambiental, sostenibilidad y partici",133094,133094,0,0%,0
2024,740008,74800,4819,456200,"Fondo 0,7%. Educación ambiental, voluntariado, custodia del",289866,289866,0,0%,0
2024,800000,80100,2280,421100,"Energía eléctrica, agua y calefacción",130000,130000,0,0%,0
2024,810000,81000,2202,931100,"Prensa, revistas y otras publicaciones",500,500,0,0%,0
2024,810000,81000,2266,931100,"Reuniones, conferencias y cursos",1000,1000,0,0%,0
2024,810001,81100,2202,931100,"Prensa, revistas, libros y otras publicaciones",500,500,0,0%,0
2024,810003,81400,2202,146100,"Prensa, revistas, libros y otras publicaciones",1000,1000,0,0%,0
2024,810003,81400,2220,146102,"Comunicaciones telefónicas, postales, telegráficas, fax y te",10,10,0,0%,0
2024,810003,81400,2266,145100,"Jornadas, conferencias y reuniones",65000,65000,0,0%,0
2024,810003,81400,2269,146103,"Participación en ferias, encuentros y eventos promocionales",250000,250000,0,0%,0
2024,810003,81400,2280,146100,"Energía eléctrica, agua, gas y calefacción",9000,9000,0,0%,0
2024,820000,82000,2202,421100,"Revistas, publicaciones y libros",5000,5000,0,0%,0
2024,820001,82500,2266,425200,"Reuniones, conferencias y cursillos",30000,30000,0,0%,0
2024,820001,82500,7701,425207,"Descarbonización, autoconsumo y almacenamiento energético de",900000,900000,0,0%,0
2024,820001,82500,7809,425210,"Descarbonización, autoconsumo y almacenamiento energético de",700000,700000,0,0%,0
2024,820004,82200,2276,421300,"Asistencia técnica, control e inspección",150000,150000,0,0%,0
2024,820005,82600,2262,467300,"Divulgación, ferias y cursos",60000,60000,0,0%,0
2024,830000,83000,2120,432100,"Reparación, mantenimiento y conservación de edificios",1000,1000,0,0%,0
2024,830000,83000,2202,432100,"Suscripciones, libros y prensa",1500,1500,0,0%,0
2024,830000,83000,2276,432100,"Auditorías, estudios e informes",25000,25000,0,0%,0
2024,830001,83100,4709,431404,"Subvenciones PYMEs comercio. Diagnósticos, planes, formación",10,10,0,0%,0
2024,830004,83300,2219,492300,"Gastos de adquisición de muestras, análisis y otros",7000,7000,0,0%,0
2024,830004,83300,2262,492300,"Publicidad y propaganda, formación y difusión",20000,20000,0,0%,0
2024,900000,90000,2202,233100,"Suscripciones, publicaciones y adquisición de libros",1200,1200,0,0%,0
2024,900000,90000,2266,233102,"Conferencias, congresos y cursillos",1000,1000,0,0%,0
2024,900000,90000,2269,233103,"Promoción, divulgación, edición y difusión de programas y pl",70000,70000,0,0%,0
2024,900009,90300,6059,233102,"Telefonía, videoconferencia y sistemas wifi",39452,39452,0,0%,0
2024,901001,91100,2268,143100,"Gastos Premio Internacional ""Navarra"" a la Solidaridad",30000,30000,0,0%,0
2024,901001,91100,2276,143100,"Asistencia técnica, difusión, control y evaluación",255000,255000,0,0%,0
2024,901001,91100,4819,143105,"Fondo 0,7%. Cooperación internacional al desarrollo",3619615,3619615,0,0%,0
2024,901001,91100,4819,143109,"(E) Subvención a ANAS para el programa de ""Vacaciones en paz",65000,65000,0,0%,0
2024,901003,91600,2280,231500,"Energía eléctrica, agua y calefacción",12000,12000,0,0%,0
2024,901003,91600,4819,231504,"Fondo 0,7%. Subvenciones para entidades del área de exclusió",997250,997250,0,0%,0
2024,901003,91600,4819,231612,"Fondo 0,7%. Subvenciones para programas de empleo comunitari",1809808,1809808,0,0%,0
2024,920000,93000,2266,231000,"Conferencias, congresos y cursillos",13495,13495,0,0%,0
2024,920000,93000,2280,231000,"Energía eléctrica, agua y calefacción",224910,224910,0,0%,0
2024,920002,93000,2280,231B00,"Energía eléctrica, agua, gas y calefacción",412335,412335,0,0%,0
