2013,C00000,C0000,4459,912200,Transferencias corrientes del Gobierno de Navarra,"441.854,00","441.854,00","397.652,30"
2013,C00000,C0000,7459,912200,Transferencias de capital del Gobierno de Navarra,"29.000,00","29.000,00",
2013,A00001,A0001,1000,912100,Retribuciones de altos cargos,"151.776,00","92.473,26","92.472,66"
2013,A00001,A0001,1100,912100,Retribuciones del personal eventual,"155.832,00","215.134,74","215.134,64"
2013,A00001,A0001,1200,912100,Retribuciones del personal fijo,"10,00","10,00",
2013,A00001,A0001,1210,912100,Retribuciones del personal contratado para cubrir plazas reservadas,"10,00","10,00",
2013,A00001,A0001,1211,912100,Retribuciones del personal contratado para cubrir vacantes,"10,00","10,00",
2013,A00001,A0001,2202,912100,"Prensa, revistas, libros y otras publicaciones","6.000,00","6.000,00","5.017,29"
2013,A00001,A0001,2261,912100,Gastos diversos de la Sra. Presidenta,"8.500,00","6.000,00","4.689,54"
2013,A00001,A0001,2301,912100,Gastos de viaje de la Sra. Presidenta y Gabinete,"13.000,00","15.500,00","14.910,19"
2013,A00002,A0002,1000,331100,Retribuciones de altos cargos,"80.680,00","80.680,00","80.679,06"
2013,A00002,A0002,1100,331100,Retribuciones del personal eventual,"141.118,00","120.918,00","120.823,89"
2013,A00002,A0002,1200,331100,Retribuciones del personal fijo,"10,00","10,00",
2013,A00002,A0002,1210,331100,Retribuciones del personal contratado para cubrir plazas reservadas,"10,00","10,00",
2013,A00002,A0002,1211,331100,Retribuciones del personal contratado para cubrir vacantes,"10,00","10,00",
2013,A00002,A0002,2120,331100,"Reparación, mantenimiento y conservación de edificios","16.000,00","16.000,00","10.799,16"
2013,A00002,A0002,2150,331100,Conservación y reparación de mobiliario y enseres,"12.000,00","0,00",
2013,A00002,A0002,2200,331100,Material de oficina,"10.000,00","10.000,00","6.084,37"
2013,A00002,A0002,2200,331102,Material diverso,"6.000,00","1.500,00","464,94"
2013,A00002,A0002,2202,331100,"Suscripciones, libros y prensa","4.000,00","4.000,00","1.110,40"
2013,A00002,A0002,2220,331100,Comunicaciones postales,"40.000,00","40.000,00","15.314,32"
2013,A00002,A0002,2230,331100,"Mensajería, reparto y transportes","3.700,00","3.700,00","403,63"
2013,A00002,A0002,2262,331100,Publicidad y propaganda,"6.000,00","0,00",
2013,A00002,A0002,2266,331100,Inscripción para cursos,"436,00","436,00",
2013,A00002,A0002,2267,331100,Gastos de oposiciones y otras pruebas de selección,"700,00","700,00",
2013,A00002,A0002,2269,331100,Gastos diversos del Sr. Consejero y Gabinete,"5.200,00","5.200,00","1.149,36"
2013,A00002,A0002,2269,331102,Gastos diversos,"21.800,00","26.300,00","11.304,55"
2013,A00002,A0002,2271,331100,Contratación de servicios de limpieza,"103.000,00","103.000,00","89.913,49"
2013,A00002,A0002,2273,331100,Servicios informáticos. Asistencia técnica primer nivel,"135.625,00","135.625,00","126.166,17"
2013,A00002,A0002,2276,331100,"Auditorías, estudios e informes","5.000,00","0,00",
2013,A00002,A0002,2280,331100,Luz y agua,"26.000,00","20.000,00","19.393,03"
2013,A00002,A0002,2281,331100,Calefacción,"12.000,00","18.000,00","13.108,52"
2013,A00002,A0002,2285,331100,Vestuario,"1.400,00","1.400,00","1.339,19"
2013,A00002,A0002,2301,331100,Gastos de viaje del Sr. Consejero y Gabinete,"6.000,00","6.000,00","5.430,77"
2013,A00002,A0002,2301,331102,Locomoción y gastos de viaje,"2.000,00","2.000,00","444,62"
2013,A00002,A0002,2339,331100,Consejo Navarro de Cultura,"8.100,00","8.100,00","120,00"
2013,A00002,A0002,6020,331100,Acondicionamiento del Departamento,"7.000,00","0,00",
2013,A00002,A0002,6050,331100,Mobiliario y equipamiento,"10.000,00","0,00",
2013,A00002,A0002,6054,331100,Material técnico,"3.000,00","3.000,00","3.000,00"
2013,A00002,A0002,6060,331100,Equipos informáticos,"9.200,00","26.200,00","20.516,56"
2013,A00002,A0100,1200,331100,Retribuciones del personal fijo,"497.774,00","497.774,01","497.309,10"
2013,A00002,A0100,1210,331100,Retribuciones del personal contratado para cubrir plazas reservadas,"21.266,00","28.354,44","28.353,78"
2013,A00002,A0100,1211,331100,Retribuciones del personal contratado para cubrir vacantes,"14.638,00","19.517,02","19.516,13"
2013,A00002,A0100,1220,331100,Retribuciones del personal contratado temporal,"30.933,00","24.499,80","22.608,18"
2013,A00002,A0100,1250,331100,Retribuciones del personal contratado para sustituciones,"28.000,00","47.058,54","45.704,76"
2013,A00002,A0100,1400,331100,Retribuciones personales,"1.682.605,00","1.675.467,77","1.675.445,27"
2013,A00002,A0100,1600,331100,Seguridad social,"2.239.528,00","2.093.528,00","2.078.597,48"
2013,A00002,A0100,1703,331100,Remuneración por trabajo en días festivos,"15.000,00","23.123,48","18.986,35"
2013,A00002,A0100,2061,331100,Licencia programa Extra,"22.340,00","22.340,00","21.896,29"
2013,A00002,A0100,4809,331100,Indemnizaciones por responsabilidad patrimonial,"10,00","10,00",
2013,A00002,A0100,4809,331102,Ejecución de sentencias,"10,00","10,00",
2013,A00002,A0100,6090,331100,Programas informáticos,"1.000,00","1.000,00",
2013,A10000,A1000,1000,432100,Retribuciones de altos cargos,"59.303,00","59.303,00","59.302,74"
2013,A10000,A1000,1200,432100,Retribuciones del personal fijo,"23.325,00","23.325,00","23.324,42"
2013,A10000,A1000,1210,432100,Retribuciones del personal contratado para cubrir plazas reservadas,"10,00","10,00",
2013,A10000,A1000,1211,432100,Retribuciones del personal contratado para cubrir vacantes,"10,00","10,00",
