2013,010001,00001,1000,912100,Retribuciones de altos cargos,75934
2013,010001,00001,1100,912100,Retribuciones del personal eventual,109858
2013,010001,00001,1200,912100,Retribuciones del personal fijo,10
2013,010001,00001,1210,912100,Retribuciones del personal contratado para cubrir plazas reservadas,10
2013,010001,00001,1211,912100,Retribuciones del personal contratado para cubrir vacantes,10
2013,010001,00001,2200,912100,Material de oficina,1400
2013,010001,00001,2202,912100,"Prensa, revistas, libros y otras publicaciones",900
2013,010001,00001,2261,912100,Gastos diversos del Sr. Consejero y Gabinete,4700
2013,010001,00001,2301,912100,Gastos de viaje del Sr. Consejero y Gabinete,4800
2013,010001,00100,1200,921100,Retribuciones del personal fijo,633403
2013,010001,00100,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,10
2013,010001,00100,1211,921100,Retribuciones del personal contratado para cubrir vacantes,26903
2013,010001,00100,2190,921100,Reparación y mantenimiento de otros bienes muebles,3600
2013,010001,00100,2200,921100,Material de oficina,13000
2013,010001,00100,2202,921100,"Prensa, revistas, libros y otras publicaciones",700
2013,010001,00100,2266,921100,"Reuniones, conferencias y cursillos",1200
2013,010001,00100,2269,921100,Otros gastos diversos,10000
2013,010001,00100,2273,921100,Servicios informáticos,10855
2013,010001,00100,2276,921100,Estudios y trabajos técnicos,15000
2013,010001,00100,2301,921100,Locomoción y gastos de viaje,5849
2013,010001,00100,4809,921100,Indemnizaciones por responsabilidad patrimonial,10
2013,010001,00100,6020,921100,Obras en edificios institucionales,15000
2013,010001,00100,6031,921100,Instalaciones,10
2013,010001,00100,6050,921100,Mobiliario y equipo de oficina,7000
2013,010001,00100,6060,921100,Equipos para procesos de información,5000
2013,010001,01000,1000,921100,Retribuciones de altos cargos,59303
2013,010001,01000,1200,921100,Retribuciones del personal fijo,138561
2013,010001,01000,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,10
2013,010001,01000,1211,921100,Retribuciones del personal contratado para cubrir vacantes,53805
2013,010001,01000,2160,921100,Reparación y mantenimiento de equipos y programas,1000
2013,010001,01000,2261,921100,Atenciones protocolarias,800
2013,010001,01000,2273,921100,Servicios informáticos,38659
2013,010001,01000,2273,921102,Asistencia técnica 2º nivel,13975
2013,010001,01000,2275,921100,Procesos electorales,10
2013,010001,01000,4809,921100,Aplicación Ley Memoria Histórica,25000
2013,010001,01000,6090,469100,Sistemas de información,2000
2013,010002,01300,1200,912300,Retribuciones del personal fijo,579311
2013,010002,01300,1210,912300,Retribuciones del personal contratado para cubrir plazas reservadas,41150
2013,010002,01300,1211,912300,Retribuciones del personal contratado para cubrir vacantes,46546
2013,010002,01300,2020,921B00,Arrendamiento de edificios y otras construcciones,6695
2013,010002,01300,2061,921B00,Licencias de bases de datos de jurisprudencia y legislación,30000
2013,010002,01300,2061,921B02,Otras licencias,900
2013,010002,01300,2120,912300,"Reparación, mantenimiento y conservación de edificios",49980
2013,010002,01300,2160,921B00,Reparación y mantenimiento de equipos y programas informáticos,21000
2013,010002,01300,2221,912300,Comunicaciones postales y mensajería,700000
2013,010002,01300,2264,921B00,Gastos de comunidad,500
2013,010002,01300,2269,912300,Registro y defensa de patentes y marcas,2000
2013,010002,01300,2271,912300,Limpieza de locales de Palacio de Navarra,335000
2013,010002,01300,2271,912302,Servicios de limpieza y aseo,4000
2013,010002,01300,2271,921B00,Servicios de limpieza y aseo,6305
