2021,010000,00000,1000,912100,Retribuciones de altos cargos,255302,257604,"257599,44"
2021,010000,00000,1100,912100,Retribuciones del personal eventual,96219,97088,"97084,4"
2021,010000,00000,2202,912100,"Prensa, revistas, libros y otras publicaciones",6000,6000,"1785,42"
2021,010000,00000,2269,912100,Gastos diversos de la Sra. Presidenta,8500,8500,"6587,1"
2021,010000,00000,2301,912100,Gastos de viaje de la Sra. Presidenta y Gabinete,13000,13000,"5216,34"
2021,010001,00001,1000,921100,Retribuciones de altos cargos,125899,127034,"127031,8"
2021,010001,00001,1100,921100,Retribuciones del personal eventual,92940,93779,"91713,68"
2021,010001,00001,2200,921100,Material de oficina,5000,5000,"1126,58"
2021,010001,00001,2202,921100,"Prensa, revistas, libros y otras publicaciones",2200,2200,"1269,8"
2021,010001,00001,2261,921100,Gastos diversos del Sr. Consejero y Gabinete,1000,1000,"3489,62"
2021,010001,00001,2301,921100,Gastos de viaje del Sr. Consejero y Gabinete,5000,5000,"1437,57"
2021,010001,00100,1200,921100,Retribuciones del personal fijo,512223,"528749,9","515093,95"
2021,010001,00100,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,86268,"67787,57","67244,22"
2021,010001,00100,1211,921100,Retribuciones del personal contratado para cubrir vacantes,118980,"126230,53","120724,03"
2021,010001,00100,1220,921100,Retribuciones del personal contratado temporal,84459,"257707,15","237254,58"
2021,010001,00100,1220,921103,COVID-19 Retribuciones del personal contratado temporal,41700,"84119,76","84087,63"
2021,010001,00100,1250,921100,Retribuciones del personal contratado para sustituciones,185237,"277332,53","269255,29"
2021,010001,00100,1400,921100,Retribuciones personales,2137244,"2140824,15","2024409,95"
2021,010001,00100,1400,921103,COVID-19 Retribuciones personales,3100,6628,"6592,7"
2021,010001,00100,1410,921100,Retribuciones carrera profesional,19700,"29645,41","23751,82"
2021,010001,00100,1600,921100,Seguridad social,3178240,"3216241,61","2892798,43"
2021,010001,00100,1600,921103,COVID-19 Seguridad social,14400,"27992,16","27850,71"
2021,010001,00100,1702,921103,COVID-19 Horas extraordinarias,10,11,0
2021,010001,00100,1703,921100,Remuneraci¢n por trabajo en d¡as festivos,32600,"31682,48","8278,05"
2021,010001,00100,1705,921100,Complemento por trabajo en turnos de noche,6600,"7888,52","7888,52"
2021,010001,00100,1707,921100,Remuneraci¢n por trabajo a turnos,4000,4036,0
2021,010001,00100,2200,921100,Material de oficina,4000,4000,"773,34"
2021,010001,00100,2266,921100,"Reuniones, conferencias y cursillos",3000,3000,0
2021,010001,00100,2269,921100,Otros gastos diversos,22000,21020,"54,45"
2021,010001,00100,2273,921100,Servicios inform ticos,500,500,"471,22"
2021,010001,00100,2276,921100,Estudios y trabajos tcnicos,30386,10386,6050
2021,010001,00100,4809,921100,Indemnizaciones por responsabilidad patrimonial,10,10,0
2021,010001,00100,4809,921102,Ejecuci¢n de sentencias,30000,50980,"50979,56"
2021,010001,00100,6031,921100,Instalaciones,198775,"39892,74","39411,17"
2021,010001,00100,6050,921100,Mobiliario y equipo de oficina,20000,20000,"1624,13"
2021,010001,00100,6050,921102,COVID-19 Mobiliario y equipo de oficina,0,"550,56","550,56"
2021,010001,00100,6060,921100,Equipos para procesos de informaci¢n,60000,60000,"59777,75"
2021,010001,01000,1000,921100,Retribuciones de altos cargos,60014,60556,"60553,36"
2021,010001,01000,1200,921100,Retribuciones del personal fijo,164153,"135767,16","135191,56"
2021,010001,01000,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,10,11,0
2021,010001,01000,1211,921100,Retribuciones del personal contratado para cubrir vacantes,60661,"77987,18","65295,45"
2021,010001,01000,2020,921102,Arrendamiento de locales,0,0,"28599,32"
2021,010001,01000,2160,921100,Reparaci¢n y mantenimiento de equipos y programas,10,10,0
2021,010001,01000,2200,921100,Material de oficina,3000,3000,"1529,96"
2021,010001,01000,2202,921100,"Prensa, revistas, libros y otras publicaciones",1200,1200,"723,48"
2021,010001,01000,2269,921100,Accesibilidad sitios web y aplicaciones para dispositivos m¢viles,95700,95700,"68406,65"
2021,010001,01000,2269,921102,Gastos diversos,36000,36000,"51812,84"
2021,010001,01000,2273,921100,Servicios inform ticos,1500,1500,2375
2021,010001,01000,2279,921100,Encargo Voluntariado Navarra,10,10,0
2021,010001,01000,2280,921100,"Energ¡a elctrica, agua y calefacci¢n",7000,7000,"966,72"
2021,010001,01000,2301,921100,Locomoci¢n y gastos de viaje,4000,4000,"2996,8"
2021,010001,01000,6020,921100,Obras en Palacio de Navarra y otros edificios institucionales,646010,246010,"123900,75"
