2014,010001,00001,1000,912100,Retribuciones de altos cargos,75934
2014,010001,00001,1100,912100,Retribuciones del personal eventual,109858
2014,010001,00001,1200,912100,Retribuciones del personal fijo,10
2014,010001,00001,1210,912100,Retribuciones del personal contratado para cubrir plazas reservadas,10
2014,010001,00001,1211,912100,Retribuciones del personal contratado para cubrir vacantes,10
2014,010001,00001,2200,912100,Material de oficina,1400
2014,010001,00001,2202,912100,"Prensa, revistas, libros y otras publicaciones",900
2014,010001,00001,2261,912100,Gastos diversos del Sr. Consejero y Gabinete,4700
2014,010001,00001,2301,912100,Gastos de viaje del Sr. Consejero y Gabinete,4800
2014,010001,00100,1200,921100,Retribuciones del personal fijo,578604
2014,010001,00100,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,10
2014,010001,00100,1211,921100,Retribuciones del personal contratado para cubrir vacantes,35870
2014,010001,00100,2190,921100,Reparación y mantenimiento de otros bienes muebles,3600
2014,010001,00100,2200,921100,Material de oficina,13000
2014,010001,00100,2202,921100,"Prensa, revistas, libros y  otras publicaciones",500
2014,010001,00100,2266,921100,"Reuniones, conferencias y cursillos",500
2014,010001,00100,2269,921100,Otros gastos diversos,10000
2014,010001,00100,2273,921100,Servicios informáticos,11619
2014,010001,00100,2276,921100,Estudios y trabajos técnicos,15000
2014,010001,00100,2301,921100,Locomoción y gastos de viaje,4000
2014,010001,00100,4809,921100,Indemnizaciones por responsabilidad patrimonial,10
2014,010001,00100,6020,921100,Obras en edificios institucionales,10000
2014,010001,00100,6031,921100,Instalaciones,10
2014,010001,00100,6050,921100,Mobiliario y equipo de oficina,5000
2014,010001,00100,6060,921100,Equipos para procesos de información,12000
2014,010001,01000,1000,921100,Retribuciones de altos cargos,59303
2014,010001,01000,1200,921100,Retribuciones del personal fijo,23325
2014,010001,01000,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,10
2014,010001,01000,1211,921100,Retribuciones del personal contratado para cubrir vacantes,10
2014,010001,01000,2160,921100,Reparación y mantenimiento de equipos y programas,1000
2014,010001,01000,2261,921100,Atenciones protocolarias,800
2014,010001,01000,2273,921100,Servicios informáticos,38555
2014,010001,01000,2273,921102,Asistencia técnica 2º nivel,13974
2014,010001,01000,2275,921100,Procesos electorales,10
2014,010001,01000,4809,921100,Encargo a TRACASA. Aplicación Ley Memoria Histórica,20000
2014,010001,01000,6090,921100,Sistemas de información,2000
2014,010002,01300,1200,912300,Retribuciones del personal fijo,608469
2014,010002,01300,1210,912300,Retribuciones del personal contratado para cubrir plazas reservadas,19517
2014,010002,01300,1211,912300,Retribuciones del personal contratado para cubrir vacantes,81577
2014,010002,01300,2061,921B00,Licencias de bases de datos de jurisprudencia y legislación,30000
2014,010002,01300,2061,921B02,Otras licencias,900
2014,010002,01300,2120,921B00,"Reparación, mantenimiento y conservación de edificios",49980
2014,010002,01300,2160,921B00,Reparación y mantenimiento de equipos y programas informáticos,21000
2014,010002,01300,2221,921B00,Comunicaciones postales y mensajería,700000
2014,010002,01300,2269,921B00,Registro y defensa de patentes y marcas,1000
2014,010002,01300,2271,921B02,Servicios de limpieza y aseo,6000
2014,010002,01300,2271,921B03,Limpieza de locales de Palacio de Navarra,335000
2014,010002,01300,2280,921B00,"Energía eléctrica, agua y gas",4000
2014,010002,01300,2284,921B00,Material de limpieza y aseo,5000
2014,010002,01300,2285,921B00,Vestuario,750
2014,010002,01300,2400,921B00,Encuadernaciones y microfilmaciones,2500
2014,010002,01300,4455,921B00,Convenio de colaboración con la UPNA para fomento del derecho navarro,10
2014,010002,01300,4709,921B00,Convenio de colaboración con la UN para fomento del derecho navarro,10
2014,010003,01500,1200,921600,Retribuciones del personal fijo,980273
2014,010003,01500,1210,921600,Retribuciones del personal contratado para cubrir plazas reservadas,10
2014,010003,01500,1211,921600,Retribuciones del personal contratado para cubrir vacantes,95770
2014,010003,01500,2264,921600,Gastos de comunidad,21000
2014,010003,01500,2271,921600,Servicios de limpieza y aseo,15000
2014,010003,01500,2273,921600,Servicios informáticos,30000
2014,010003,01500,2400,921600,Impresión del Boletín Oficial de Navarra,10000
2014,010004,01100,1200,921700,Retribuciones del personal fijo,670377
2014,010004,01100,1210,921700,Retribuciones del personal contratado para cubrir plazas reservadas,10
2014,010004,01100,1211,921700,Retribuciones del personal contratado para cubrir vacantes,10
2014,010004,01100,2202,921700,Adquisición de libros para la biblioteca central,3800
2014,010004,01100,2263,921700,Gastos jurídico-contenciosos,27000
2014,010004,01100,2400,921700,Revista jurídica de Navarra y otras colaboraciones,9000
2014,010007,01600,1200,921A00,Retribuciones del personal fijo,679482
2014,010007,01600,1210,921A00,Retribuciones del personal contratado para cubrir plazas reservadas,13010
2014,010007,01600,1211,921A00,Retribuciones del personal contratado para cubrir vacantes,52044
2014,010007,01600,2020,921A00,Arrendamientos de edificios y otras construcciones,7740
2014,010007,01600,2120,921A00,"Reparación, mantenimiento y conservación de edificios",2000
2014,010007,01600,2190,921A00,"Reparación, mantenimiento y conservación bienes muebles",2200
2014,010007,01600,2200,921A00,Material de oficina,20000
2014,010007,01600,2202,921A00,"Prensa, revistas, libros y otras publicaciones",600
2014,010007,01600,2230,921A00,Traslado de documentos y otros,1600
2014,010007,01600,2264,921A00,Gastos de comunidad,9700
2014,010007,01600,2266,921A00,"Reuniones, conferencias y cursillos",400
2014,010007,01600,2269,921A00,Otros gastos diversos,900
2014,010007,01600,2271,921A00,Servicios de limpieza y aseo,23000
2014,010007,01600,2280,921A00,"Energía eléctrica, agua y gas",7000
2014,010007,01600,2301,921A00,Locomoción y gastos de viaje,1000
2014,010007,01600,6050,921A00,Mobiliario y equipo de oficina,1000
2014,010007,01600,6060,921A00,Equipos para procesos de información,2500
2014,010007,01600,6090,921A00,Sistemas de información,1500
2014,011000,01000,2120,111200,Reparación y mantenimiento de edificios y otras construcciones,150000
2014,011000,01000,2160,111200,Reparación y mantenimiento de equipos y programas informáticos,95000
2014,011000,01000,2190,111200,Reparación y mantenimiento de otros bienes muebles,14000
2014,011000,01000,2200,111200,Material de oficina,210000
2014,011000,01000,2202,111200,"Prensa, revistas, libros y otras publicaciones",7000
