2021,010000,00000,1000,912100,Retribuciones de altos cargos,255.302,257.604,184.000
2021,010000,00000,1100,912100,Retribuciones del personal eventual,96.219,97.088,69.346
2021,010000,00000,2202,912100,"Prensa, revistas, libros y otras publicaciones",6.000,6.000,1.785
2021,010000,00000,2269,912100,Gastos diversos de la Sra. Presidenta,8.500,8.500,4.156
2021,010000,00000,2301,912100,Gastos de viaje de la Sra. Presidenta y Gabinete,13.000,13.000,1.981
2021,010001,00001,1000,921100,Retribuciones de altos cargos,125.899,127.034,90.737
2021,010001,00001,1100,921100,Retribuciones del personal eventual,92.940,93.779,64.966
2021,010001,00001,2200,921100,Material de oficina,5.000,5.000,390
2021,010001,00001,2202,921100,"Prensa, revistas, libros y otras publicaciones",2.200,2.200,1.054
2021,010001,00001,2261,921100,Gastos diversos del Sr. Consejero y Gabinete,1.000,1.000,2.987
2021,010001,00001,2301,921100,Gastos de viaje del Sr. Consejero y Gabinete,5.000,5.000,621
2021,010001,00100,1200,921100,Retribuciones del personal fijo,512.223,528.750,375.651
2021,010001,00100,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,86.268,67.788,49.597
2021,010001,00100,1211,921100,Retribuciones del personal contratado para cubrir vacantes,118.980,137.231,82.810
2021,010001,00100,1220,921100,Retribuciones del personal contratado temporal,84.459,257.707,176.666
2021,010001,00100,1220,921103,COVID-19 Retribuciones del personal contratado temporal,41.700,84.120,60.063
2021,010001,00100,1250,921100,Retribuciones del personal contratado para sustituciones,185.237,278.101,171.298
2021,010001,00100,1400,921100,Retribuciones personales,2.137.244,2.148.075,1.450.635
2021,010001,00100,1400,921103,COVID-19 Retribuciones personales,3.100,5.128,4.458
2021,010001,00100,1410,921100,Retribuciones carrera profesional,19.700,23.566,12.581
2021,010001,00100,1600,921100,Seguridad social,3.178.240,3.216.242,2.120.947
2021,010001,00100,1600,921103,COVID-19 Seguridad social,14.400,27.992,20.441
2021,010001,00100,1702,921103,COVID-19 Horas extraordinarias,10,11,0
2021,010001,00100,1703,921100,Remuneraci?n por trabajo en d?as festivos,32.600,32.897,4.905
2021,010001,00100,1705,921100,Complemento por trabajo en turnos de noche,6.600,6.674,4.920
2021,010001,00100,1707,921100,Remuneraci?n por trabajo a turnos,4.000,4.036,0
2021,010001,00100,2200,921100,Material de oficina,4.000,4.000,444
2021,010001,00100,2266,921100,"Reuniones, conferencias y cursillos",3.000,3.000,0
2021,010001,00100,2269,921100,Otros gastos diversos,22.000,22.000,54
2021,010001,00100,2273,921100,Servicios inform?ticos,500,500,236
2021,010001,00100,2276,921100,Estudios y trabajos t?cnicos,30.386,30.386,0
2021,010001,00100,4809,921100,Indemnizaciones por responsabilidad patrimonial,10,10,0
2021,010001,00100,4809,921102,Ejecuci?n de sentencias,30.000,30.000,28.272
2021,010001,00100,6031,921100,Instalaciones,198.775,138.420,18.029
2021,010001,00100,6050,921100,Mobiliario y equipo de oficina,20.000,20.000,705
2021,010001,00100,6050,921102,COVID-19 Mobiliario y equipo de oficina,0,551,551
2021,010001,00100,6060,921100,Equipos para procesos de informaci?n,60.000,60.000,26.958
2021,010001,01000,1000,921100,Retribuciones de altos cargos,60.014,60.556,43.252
2021,010001,01000,1200,921100,Retribuciones del personal fijo,164.153,135.767,96.565
2021,010001,01000,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,10,11,0
2021,010001,01000,1211,921100,Retribuciones del personal contratado para cubrir vacantes,60.661,77.987,42.882
2021,010001,01000,2020,921102,Arrendamiento de locales,0,0,0
2021,010001,01000,2160,921100,Reparaci?n y mantenimiento de equipos y programas,10,10,0
2021,010001,01000,2200,921100,Material de oficina,3.000,3.000,335
2021,010001,01000,2202,921100,"Prensa, revistas, libros y otras publicaciones",1.200,1.200,723
2021,010001,01000,2269,921100,Accesibilidad sitios web y aplicaciones para dispositivos m?viles,95.700,95.700,26.451
2021,010001,01000,2269,921102,Gastos diversos,36.000,36.000,9.618
2021,010001,01000,2273,921100,Servicios inform?ticos,1.500,1.500,2.375
2021,010001,01000,2279,921100,Encargo Voluntariado Navarra,10,10,0
2021,010001,01000,2280,921100,"Energ?a el?ctrica, agua y calefacci?n",7.000,7.000,0
2021,010001,01000,2301,921100,Locomoci?n y gastos de viaje,4.000,4.000,941
2021,010001,01000,6020,921100,Obras en Palacio de Navarra y otros edificios institucionales,646.010,246.010,2.839
2021,010001,01000,6020,921102,REACT Palacio de Navarra eficiente y sostenible PO FEDER 14-20,0,400.000,0
2021,010001,01000,6050,921102,Mobiliario Palacio de Navarra,45.000,45.000,1.875
2021,010001,01000,6094,921100,Sistemas de informaci?n,2.500,2.500,0
2021,010001,01020,2120,921100,Mantenimiento de instalaciones,53.000,53.000,18.255
2021,010001,01020,2190,921100,Reparaci?n y mantenimiento de otros bienes muebles,7.000,7.000,1.343
2021,010001,01020,2269,921100,COVID-19 Gastos corrientes,4.000,4.000,1.437
2021,010001,01020,2273,921100,Digitalizaci?n,75.000,75.000,19.304
2021,010002,01300,1200,921B00,Retribuciones del personal fijo,529.795,521.514,348.268
2021,010002,01300,1210,921B00,Retribuciones del personal contratado para cubrir plazas reservadas,47.343,41.980,29.226
2021,010002,01300,1211,921B00,Retribuciones del personal contratado para cubrir vacantes,62.597,79.935,49.962
2021,010002,01300,2061,921B00,Licencias de bases de datos de jurisprudencia y legislaci?n,40.000,40.000,38.720
2021,010002,01300,2061,921B02,Otras licencias,10,10,0
2021,010002,01300,2160,921B00,Reparaci?n y mantenimiento de equipos y programas inform?ticos,21.000,21.000,193
2021,010002,01300,2200,921B00,Material de oficina,5.000,5.000,2.981
2021,010002,01300,2221,921B00,Comunicaciones postales y carter?a,745.000,745.000,464.602
2021,010002,01300,2269,921B00,Registro y defensa de patentes y marcas,10,10,0
2021,010002,01300,2271,921B02,Servicios de limpieza y aseo,3.000,3.000,0
2021,010002,01300,2279,921B00,Servicios de comunicaci?n con int?rpretes,10,10,0
2021,010002,01300,2280,921B00,"Energ?a el?ctrica, agua y calefacci?n",1.000,1.000,278
2021,010002,01300,2284,921B00,Material de limpieza y aseo,5.000,5.000,1.176
2021,010002,01300,2285,921B00,Vestuario,10,10,0
2021,010002,01300,2400,921B00,Encuadernaciones y microfilmaciones,2.000,2.000,803
