2013,C00000,C0000,4459,912200,Transferencias corrientes del Gobierno de Navarra,"397.652,30"
2013,C00000,C0000,7459,912200,Transferencias de capital del Gobierno de Navarra,
2013,A00001,A0001,1000,912100,Retribuciones de altos cargos,"92.472,66"
2013,A00001,A0001,1100,912100,Retribuciones del personal eventual,"215.134,64"
2013,A00001,A0001,1200,912100,Retribuciones del personal fijo,
2013,A00001,A0001,1210,912100,Retribuciones del personal contratado para cubrir plazas reservadas,
2013,A00001,A0001,1211,912100,Retribuciones del personal contratado para cubrir vacantes,
2013,A00001,A0001,2202,912100,"Prensa, revistas, libros y otras publicaciones","5.017,29"
2013,A00001,A0001,2261,912100,Gastos diversos de la Sra. Presidenta,"4.689,54"
2013,A00001,A0001,2301,912100,Gastos de viaje de la Sra. Presidenta y Gabinete,"14.910,19"
2013,A00002,A0002,1000,331100,Retribuciones de altos cargos,"80.679,06"
2013,A00002,A0002,1100,331100,Retribuciones del personal eventual,"120.823,89"
2013,A00002,A0002,1200,331100,Retribuciones del personal fijo,
2013,A00002,A0002,1210,331100,Retribuciones del personal contratado para cubrir plazas reservadas,
2013,A00002,A0002,1211,331100,Retribuciones del personal contratado para cubrir vacantes,
2013,A00002,A0002,2120,331100,"Reparación, mantenimiento y conservación de edificios","10.799,16"
2013,A00002,A0002,2150,331100,Conservación y reparación de mobiliario y enseres,
2013,A00002,A0002,2200,331100,Material de oficina,"6.084,37"
2013,A00002,A0002,2200,331102,Material diverso,"464,94"
2013,A00002,A0002,2202,331100,"Suscripciones, libros y prensa","1.110,40"
2013,A00002,A0002,2220,331100,Comunicaciones postales,"15.314,32"
2013,A00002,A0002,2230,331100,"Mensajería, reparto y transportes","403,63"
2013,A00002,A0002,2262,331100,Publicidad y propaganda,
2013,A00002,A0002,2266,331100,Inscripción para cursos,
2013,A00002,A0002,2267,331100,Gastos de oposiciones y otras pruebas de selección,
2013,A00002,A0002,2269,331100,Gastos diversos del Sr. Consejero y Gabinete,"1.149,36"
2013,A00002,A0002,2269,331102,Gastos diversos,"11.304,55"
2013,A00002,A0002,2271,331100,Contratación de servicios de limpieza,"89.913,49"
2013,A00002,A0002,2273,331100,Servicios informáticos. Asistencia técnica primer nivel,"126.166,17"
2013,A00002,A0002,2276,331100,"Auditorías, estudios e informes",
2013,A00002,A0002,2280,331100,Luz y agua,"19.393,03"
2013,A00002,A0002,2281,331100,Calefacción,"13.108,52"
2013,A00002,A0002,2285,331100,Vestuario,"1.339,19"
2013,A00002,A0002,2301,331100,Gastos de viaje del Sr. Consejero y Gabinete,"5.430,77"
2013,A00002,A0002,2301,331102,Locomoción y gastos de viaje,"444,62"
2013,A00002,A0002,2339,331100,Consejo Navarro de Cultura,"120,00"
2013,A00002,A0002,6020,331100,Acondicionamiento del Departamento,
2013,A00002,A0002,6050,331100,Mobiliario y equipamiento,
2013,A00002,A0002,6054,331100,Material técnico,"3.000,00"
2013,A00002,A0002,6060,331100,Equipos informáticos,"20.516,56"
2013,A00002,A0100,1200,331100,Retribuciones del personal fijo,"497.309,10"
2013,A00002,A0100,1210,331100,Retribuciones del personal contratado para cubrir plazas reservadas,"28.353,78"
2013,A00002,A0100,1211,331100,Retribuciones del personal contratado para cubrir vacantes,"19.516,13"
2013,A00002,A0100,1220,331100,Retribuciones del personal contratado temporal,"22.608,18"
2013,A00002,A0100,1250,331100,Retribuciones del personal contratado para sustituciones,"45.704,76"
2013,A00002,A0100,1400,331100,Retribuciones personales,"1.675.445,27"
2013,A00002,A0100,1600,331100,Seguridad social,"2.078.597,48"
2013,A00002,A0100,1703,331100,Remuneración por trabajo en días festivos,"18.986,35"
2013,A00002,A0100,2061,331100,Licencia programa Extra,"21.896,29"
2013,A00002,A0100,4809,331100,Indemnizaciones por responsabilidad patrimonial,
2013,A00002,A0100,4809,331102,Ejecución de sentencias,
2013,A00002,A0100,6090,331100,Programas informáticos,
2013,A10000,A1000,1000,432100,Retribuciones de altos cargos,"59.302,74"
2013,A10000,A1000,1200,432100,Retribuciones del personal fijo,"23.324,42"
2013,A10000,A1000,1210,432100,Retribuciones del personal contratado para cubrir plazas reservadas,
2013,A10000,A1000,1211,432100,Retribuciones del personal contratado para cubrir vacantes,
2013,A10000,A1000,2269,432100,Gastos diversos,"2.268,34"
2013,A10000,A1000,2301,432100,Locomoción y gastos de viaje,"534,13"
2013,A10001,A1100,1200,432300,Retribuciones del personal fijo,"475.980,44"
2013,A10001,A1100,1210,432300,Retribuciones del personal contratado para cubrir plazas reservadas,"15.072,12"
2013,A10001,A1100,1211,432300,Retribuciones del personal contratado para cubrir vacantes,
2013,A10001,A1100,2100,432300,Mantenimiento del entorno de Javier,"49.856,10"
2013,A10001,A1100,2140,432300,Gastos de mantenimiento de vehículos,"3.629,43"
2013,A10001,A1100,2212,432300,Gastos de funcionamiento,"115.658,17"
2013,A10001,A1100,2301,432300,Locomoción y gastos de viaje,"248,60"
2013,A10001,A1100,4800,432300,Transferencias corrientes para alumnos en prácticas,"11.949,70"
2013,A10001,A1110,2266,432300,Actividades de formación para la profesionalización del sector turístico,
2013,A10001,A1110,6021,432300,Inversiones en infraestructuras turísticas,"118.675,57"
2013,A10001,A1130,2273,432300,Asistencia técnica,"4.999,99"
2013,A10001,A1130,4609,432300,Ayudas a entes locales y consorcios para actuaciones turísticas y de calidad (PDPT),"122.670,00"
2013,A10001,A1130,4609,432304,Ayudas a consorcios para la gestión turística (ADPT),"100.000,00"
2013,A10001,A1130,4709,432300,Ayudas a la iniciativa privada para promoción (PMT),"147.373,95"
2013,A10001,A1130,4709,432302,Ayudas a pymes para la obtención de la Q de calidad (ADPT),"17.876,61"
2013,A10001,A1130,4819,432300,Ayudas a asociaciones para calidad y actuaciones turísticas,"163.439,94"
2013,A10001,A1130,7609,432300,Fábrica de Armas de Orbaitzeta. Plan de Turismo Cultural,
2013,A10001,A1130,7709,432300,Transferencias a la iniciativa privada para mejora y renovación de la oferta turística (ADPT),"294.870,79"
2013,A10001,A1130,7819,432300,Ayudas a proyectos de innovación de la A.E.I. (ADPT),
2013,A10002,A1200,1200,432100,Retribuciones del personal fijo,"547.595,50"
2013,A10002,A1200,1200,432300,Retribuciones del personal fijo,
2013,A10002,A1200,1210,432100,Retribuciones del personal contratado para cubrir plazas reservadas,"9.378,22"
2013,A10002,A1200,1210,432300,Retribuciones del personal contratado para cubrir plazas reservadas,
2013,A10002,A1200,1211,432100,Retribuciones del personal contratado para cubrir vacantes,
2013,A10002,A1200,1211,432300,Retribuciones del personal contratado para cubrir vacantes,
2013,A10002,A1200,2020,432300,Alquiler de locales,"9.900,48"
2013,A10002,A1200,2212,432300,Gastos de funcionamiento de infraestructuras propias,"471.695,32"
2013,A10002,A1200,2262,432102,Programa de Comunicación y promoción turística (PMT),"155.692,06"
2013,A10002,A1200,2273,432100,Gestión técnica arquitectura Portal de Turismo (PMT),"55.595,23"
2013,A10002,A1200,2301,432300,Locomoción y gastos de viaje,"18.449,12"
2013,A10002,A1200,4800,432300,Transferencias corrientes para alumnos en prácticas,"29.077,44"
2013,A10002,A1200,6089,432300,Inversiones en soportes turísticos,"9.999,99"
2013,A10002,A1210,2262,432100,Programa de Publicidad y difusión (PMT),"861.202,19"
2013,A10002,A1210,2262,432105,Plan de apoyo a la comercialización turística nacional e internacional (PMT),"120.578,49"
2013,A10002,A1210,2269,432100,Programa de presentaciones en ferias y mercados (PMT),"399.772,88"
2013,A10002,A1210,2273,432100,Programa web de turismo (PMT),"126.120,16"
2013,A10002,A1210,2276,432100,Observatorio turístico y revisión PMT y PDPT,"14.868,60"
2013,A10002,A1210,2400,432300,Programa de publicaciones (PMT),"78.645,34"
2013,A10002,A1210,4709,432303,Programa de central de reservas on line (PMT),"20.000,00"
2013,A10002,A1230,2262,432300,Programa de dinamización de desarrollo de productos turísticos (PDPT),"61.461,75"
2013,A10002,A1230,2269,432300,"Promoción planes Camino de Santiago, Turismo Cultural y Pirineos","69.689,88"
2013,A10002,A1230,2269,432302,Red de centros de interés turístico,"8.820,95"
2013,A10002,A1230,2269,432303,Programa Clubes de Productos (PDPT),"6.703,64"
2013,A10002,A1230,4609,432300,Convenios de iniciativa pública. Sistema de información turística,"36.658,43"
2013,A10002,A1230,6021,432300,Plan Integral del Camino de Santiago (PDPT),"19.998,56"
2013,A10002,A1230,6031,432300,Inversiones en infraestructuras turísticas,
2013,A10002,A1230,6031,432302,Inversiones en Red de Oficinas de Turismo (PDPT),"4.920,71"
2013,A10002,A1230,6055,432300,Programa de señalización turística (PDPT),"54.999,93"
2013,A10002,A1230,6059,432300,Rutas e inversiones en desarrollo turístico (PDPT),"19.703,65"
2013,A10002,A1230,7609,432300,Convenios para el desarrollo de productos turísticos (PDPT),"62.015,34"
2013,A10003,A1140,2269,431400,Programa de información y promoción (PIC programa nº 1),"36.009,60"
2013,A10003,A1140,2269,431402,Gastos para acciones de fomento de la artesanía,"18.000,00"
2013,A10003,A1140,2269,431403,Otros gastos de funcionamiento,"2.562,63"
2013,A10003,A1140,2273,431400,Asistencia técnica para desarrollo de productos comerciales (PIC programa nº 6),"4.800,00"
2013,A10003,A1140,2276,431400,Observatorio de comercio y otras asistencias técnicas (PIC programa nº 1y 2),"19.644,00"
2013,A10003,A1140,2301,431400,Locomoción y gastos de viaje,
2013,A10003,A1140,4400,431400,Convenio con instituciones para mejora de la competitividad (PIC programa nº 1),
2013,A10003,A1140,4701,431400,Programa de apoyo a nuevos emprendedores en el comercio (PIC programa nº 3),"4.133,13"
2013,A10003,A1140,4709,431400,Acciones de promoción y formación de la artesanía navarra,"48.000,00"
2013,A10003,A1140,4709,431402,Programa de mejora de la competitividad a través de innovación (PIC programa nº 1),
2013,A10003,A1140,4709,431403,Fomento y gestión de colectivos (PIC programa nº 1),"18.688,66"
2013,A10003,A1140,4819,431400,Fomento y gestión de colectivos (PIC programa nº 1),"455.342,09"
2013,A10003,A1140,4819,431402,Actividades de formación (PIC programa nº 1),"16.781,13"
2013,A10003,A1140,4819,431403,Fomento y gestión de mercados municipales (PIC programa nº 1 y 5),
2013,A10003,A1140,4819,431406,Dinamización del sector comercial (PIC programa nº 1),"84.069,05"
2013,A10003,A1140,7609,431400,Transferencias a entidades locales para proyectos de urbanismo comercial (PIC programa nº 2),"14.565,58"
2013,A10003,A1140,7701,431400,Transferencias para financiar inversiones de empresas artesanas,"19.170,19"
2013,A10003,A1140,7701,431402,Mejora de la competitividad del comercio minorista (PIC programa nº 1),"829.036,27"
2013,A10003,A1140,7701,431403,Apoyo a nuevos emprendedores en el comercio (PIC programa nº 3),"53.858,17"
2013,A10003,A1140,7819,431400,Apoyo a colectivos comerciales para inversiones ( (PIC programa nº 1),"1.184,34"
2013,A20000,A2000,1000,334100,Retribuciones de altos cargos,"59.302,74"
2013,A20000,A2000,1200,334100,Retribuciones del personal fijo,"161.971,01"
2013,A20000,A2000,1210,334100,Retribuciones del personal contratado para cubrir plazas reservadas,
2013,A20000,A2000,1211,334100,Retribuciones del personal contratado para cubrir vacantes,
2013,A20000,A2000,2266,334102,"Gastos de organización de concursos, encuentros y otros actos","15.992,51"
2013,A20000,A2000,2269,334100,Gastos diversos,"27.992,27"
2013,A20000,A2000,2301,334100,Locomoción y gastos de viaje,"32.333,75"
