2013,1,,,,Servicios públicos básicos
2013,2,,,,Actuaciones de protección y promoción social
2013,3,,,,Producción de bienes públicos de carácter preferente
2013,4,,,,Actuaciones de carácter económico
2013,9,,,,Actuaciones de carácter general
2013,1,1,,,Justicia
2013,1,3,,,Seguridad ciudadana e instituciones penitenciarias
2013,1,4,,,Política exterior
2013,2,1,,,Pensiones
2013,2,2,,,Otras prestaciones económicas
2013,2,3,,,Servicios sociales y promoción social
2013,2,4,,,Fomento del empleo
2013,2,6,,,Acceso a la vivienda y fomento de la edificación
2013,3,1,,,Sanidad
2013,3,2,,,Educación
2013,3,3,,,Cultura
2013,4,1,,,"Agricultura, ganadería y alimentación"
2013,4,2,,,Industria y energía
2013,4,3,,,"Comercio, Turismo y Pymes"
2013,4,4,,,Subvenciones al transporte
2013,4,5,,,Infraestructuras
2013,4,6,,,"Investigación, desarrollo e innovación"
2013,4,9,,,Otras actuaciones de carácter económico
2013,9,1,,,Alta dirección
2013,9,2,,,Servicios de carácter general
2013,9,3,,,Administración financiera y tributaria
2013,9,4,,,Transferencias a otras administraciones públicas
2013,9,5,,,Deuda pública
2013,1,1,1.0,,Administración general de justicia
2013,1,1,2.0,,Administración de justicia
2013,1,1,4.0,,Protección jurídica del menor
2013,1,3,1.0,,Administración general de seguridad y protección civil
2013,1,3,2.0,,Seguridad y orden público
2013,1,3,3.0,,Instituciones penitenciarias
2013,1,3,4.0,,Protección civil
2013,1,4,3.0,,Cooperación para el desarrollo
2013,1,4,4.0,,"Cooperación, promoción y difusión cultural en el exterior"
2013,1,4,5.0,,Relaciones con la Unión Europea
2013,1,4,6.0,,Relaciones con el exterior
2013,2,1,1.0,,Pensiones contributivas
2013,2,1,2.0,,Pensiones no contributivas
2013,2,2,4.0,,Otras prestaciones económicas
2013,2,3,1.0,,Acción social
2013,2,3,2.0,,Promoción social
2013,2,3,3.0,,Administración general de protección social
2013,2,4,1.0,,Promoción del empleo y de la inserción laboral
2013,2,4,2.0,,Formación profesional no reglada
2013,2,6,1.0,,Acceso a la vivienda y fomento de la edificación
2013,3,1,1.0,,Administración general de sanidad
2013,3,1,2.0,,"Hospitales, servicios asistenciales y centros de salud"
2013,3,1,3.0,,Acciones públicas relativas a la salud
2013,3,2,1.0,,Administración general de educación
2013,3,2,2.0,,Enseñanza
2013,3,2,3.0,,Promoción educativa
2013,3,2,4.0,,Servicios complementarios de la enseñanza
2013,3,2,5.0,,Infraestructura
2013,3,3,1.0,,Administración general de cultura
2013,3,3,2.0,,Bibliotecas y archivos
2013,3,3,3.0,,Museos y artes plásticas
2013,3,3,4.0,,Promoción cultural
2013,3,3,5.0,,Artes escénicas
2013,3,3,6.0,,Deportes y educación física
2013,3,3,7.0,,Arqueología y protección del patrimonio histórico-artístico
2013,4,1,1.0,,"Administración general de agricultura, ganadería y alimentación"
2013,4,1,2.0,,Mejoras de las estructuras agrarias y de los sistemas productivos
2013,4,1,3.0,,Competitividad de la industria agroalimentaria y calidad alimentaria
2013,4,1,4.0,,Desarrollo rural
2013,4,2,1.0,,Actuaciones administrativas sobre la industria
2013,4,2,2.0,,Reconversión y desarrollo industrial
2013,4,2,5.0,,Ordenación y eficiencia energética
2013,4,3,1.0,,Comercio
2013,4,3,2.0,,Ordenación y promoción turística
2013,4,4,1.0,,Subvenciones al transporte
2013,4,5,1.0,,Administración general de infraestructuras
2013,4,5,2.0,,Recursos hidráulicos
2013,4,5,3.0,,Infraestructuras del transporte terrestre
2013,4,5,6.0,,Actuaciones medioambientales
2013,4,5,8.0,,"Infraestructura industrial, comercial y turística"
2013,4,5,9.0,,Electrificación y alumbrado
2013,4,5,A,,Vías de comunicación en el medio rural
2013,4,5,B,,Otros servicios del bienestar comunitario
2013,4,6,5.0,,Investigación y desarrollo relacionados con la salud
2013,4,6,7.0,,Investigación y desarrollo en otros sectores
2013,4,6,8.0,,Estudios técnicos
2013,4,6,9.0,,Otras Innovaciones Tecnológicas
2013,4,9,1.0,,Comunicaciones
2013,4,9,2.0,,Defensa de la competencia
2013,4,9,3.0,,Ordenación del sector financiero
2013,4,9,4.0,,Relaciones laborales
2013,4,9,5.0,,"Cartografía, meteorología y metrología"
2013,9,1,1.0,,Alta dirección de la Comunidad Foral
2013,9,1,2.0,,Alta dirección del Gobierno
2013,9,2,1.0,,Administración general
