2013,010002,01300,3010,000000,Tasas por actuaciones del Regi,"8.761,00"
2013,010003,01500,3304,000002,Publicación de anuncios,"179.698,91"
2013,010004,01100,3990,000000,Otros ingresos,"193.133,44"
2013,011000,01000,3191,000000,Estancias en el Centro Peniten,"-0,00"
2013,011000,01000,3990,000000,Otros ingresos,"612,62"
2013,011001,01000,3990,000000,Ingresos derivados de actuaciones judiciales,"2.590,15"
2013,020002,04100,3800,000000,Reintegro de retribuciones abo,"645.943,65"
2013,020002,04100,3900,000000,Cuotas de derechos pasivos,"2.955.929,62"
2013,020002,04100,3990,000000,Otros ingresos,"3.718.286,47"
2013,020002,04100,8301,000000,Reintegro anticipo paga extra,"81.930.280,69"
2013,020002,04100,8311,000000,Reintegro de anticipos de sueldo,"753.875,00"
2013,020002,04300,3128,000000,Asistencia sanitaria. Uso especial,"979.811,92"
2013,020002,04310,8200,000000,Gestión del Montepío de funcio,"18.495.731,41"
2013,020003,04440,3070,000000,Tasas académicas y derechos de examen,"25.292,80"
2013,020003,04500,3990,000000,Otros ingresos,"-0,00"
2013,020003,04500,4000,000000,Cursos de formación continua (INAP estatal),"332.830,52"
2013,020003,04500,4410,000000,Transferencias de otros entes,"-0,00"
2013,050000,02000,3890,000000,Devolución de pagos,"1.044,76"
2013,050000,02000,3990,000000,Otros ingresos,"43.742,84"
2013,050000,02000,4000,000000,Cursos de formación continua E,"37.454,74"
2013,050000,02400,3010,000000,"Tasas por informes, certificad","121.382,31"
2013,050000,02400,3910,000000,Multas de juego,"3.871,70"
2013,050000,02400,3910,000002,Multas de espectáculos,"55.673,73"
2013,050000,02400,3910,000003,Multas de seguridad ciudadana,"819.092,37"
2013,050000,02400,3990,000002,Otros ingresos,"-0,00"
2013,050005,02930,3040,000000,Tasas por autorización de tran,"522.736,02"
2013,050005,02930,3090,000000,Tasas por otras autorizaciones,"255,84"
2013,051000,02100,3090,000000,"Tasas por informes, acompañamientos y otros","94.270,83"
2013,051000,02100,3090,000002,Tasas por estancias de vehícul,"-0,00"
2013,054000,02720,3090,000000,Tasas por servicios de extinci,"-0,00"
2013,054000,02720,3090,000002,Tasas por servicios de prevenc,"3.557,90"
2013,054000,02720,3990,000000,Contribuciones especiales,"2.503.604,81"
2013,054001,02710,3199,000000,Ingresos por traslado de cadáv,"-0,00"
2013,054002,02700,3010,000000,Tasas por servicios administrativos,"715,00"
2013,054002,02700,3070,000000,Tasas académicas y derechos de examen,"-0,00"
2013,054002,02700,3890,000000,Devolución de pagos,"201,00"
2013,054002,02700,3990,000000,Otros ingresos,"-0,00"
2013,070001,05100,4600,000000,Ingresos de entidades locales,"386.921,00"
2013,070002,05200,4901,000002,Ingresos del proyecto europeo BRISEIDE,"4.549,01"
2013,070005,05520,3990,000000,Ingresos telefónicos en centros educativos,"-0,00"
2013,100000,10100,3010,000000,Tasas por servicios administrativos,"1.646,00"
2013,112000,11400,8700,000000,Remanente de tesorería afecto,"-0,00"
2013,112000,11400,8700,000002,Remanente de tesorería afecto,"-0,00"
2013,112002,11420,3800,000000,Reintegros,"2.928.263,01"
2013,112002,11420,5200,000000,Intereses de cuentas corrientes,"1.953.683,51"
2013,112003,11430,3010,000000,Tasas de la actividad mediador,"750,00"
2013,112003,11430,5990,000000,Ingresos patrimoniales por ope,"5.839.457,61"
2013,112003,11430,9000,000000,Emisiones de Deuda de Navarra,"423.623.864,62"
2013,112003,11430,9110,000000,Préstamos en moneda nacional,"40.000.000,00"
2013,112003,11430,9110,000002,Financiación de la construcció,"-0,00"
2013,114000,11300,3910,000000,Penalizaciones por incumplimie,"441,79"
2013,114000,11300,3990,000000,Otros ingresos,"40.652,29"
2013,114000,11300,3990,000002,Indemnizaciones de contratos de seguros,"-0,00"
2013,114000,11300,3990,000003,Ingresos por indemnizaciones de aseguradoras,"1.820.661,92"
2013,114000,11300,4800,000000,Herencias legales,"301.440,09"
2013,114000,11300,4800,000002,"Donaciones, herencias y legado","-0,00"
2013,114001,11300,6120,000000,Venta de bienes muebles,"2.470,00"
2013,114002,11300,3990,000000,Comisiones de avales,"-0,00"
2013,114002,11300,5000,000000,Intereses de títulos valores,"-0,00"
2013,114002,11300,5200,000000,Intereses de la cuenta del Fondo de Carbono,"969,29"
2013,114002,11300,5201,000000,Intereses de venta de bienes i,"788.663,27"
2013,114002,11300,5300,000000,"Dividendos, participaciones y beneficios","-0,00"
2013,114002,11300,5400,000000,Rentas de inmuebles,"279.972,86"
2013,114002,11300,5400,000002,Arrendamiento Petilla de Aragón,"4.597,50"
2013,114002,11300,5500,000000,Concesión demanial garajes González Tablas,"21.139,70"
2013,114002,11300,6000,000000,Venta de terrenos,"6.722,89"
2013,114002,11300,6000,000002,Reversión de terrenos,"-0,00"
2013,114002,11300,6100,000000,Venta de inmuebles,"-0,00"
2013,114002,11300,7400,000000,Ingresos de sociedades,"-0,00"
2013,114002,11300,7901,000000,Palacio Goñi. Proyecto POCTEFA-Fondos FEDER,"27.016,19"
2013,114002,11300,8212,000000,Reintegros del préstamo conced,"1.365.616,28"
2013,124001,16300,3800,000000,Ingresos por reintegro de Becas Navarra,"61.983,50"
2013,124001,16300,4900,000000,Ingresos. Programa Operativo FSE 2007-2013,"-0,00"
2013,124001,16300,4901,000000,Ingresos FEDER Proyecto Brain-,"45.968,79"
2013,124002,16310,4900,000002,Ingresos FSE. Asistencia técnica Objetivo 3,"-0,00"
2013,124002,16310,4900,000003,Ingresos FSE. Asistencia técni,"61.119,39"
2013,124002,16310,4901,000002,Ingresos FEDER. Asistencia téc,"-0,00"
2013,124002,16310,4901,000003,Ingresos FEDER. Asistencia téc,"60.457,70"
2013,124002,16310,4901,000004,Ingresos FEDER por cierre del,"4.059.246,54"
2013,124003,16300,3800,000000,Ingresos por reintegros de subvenciones,"7.933,75"
2013,124003,16320,4901,000003,Ingresos FEDER proyectos Inter,"19.711,70"
2013,150000,17000,3800,000000,Reintegros de ejercicios cerrados,"-0,00"
2013,152000,17110,1900,000000,Impuestos extinguidos,"-0,00"
2013,152000,17110,3910,000000,Sanciones,"15.300.329,54"
2013,152001,17112,1015,000000,Ingresos por el Impuesto de Sociedades,"164.636.186,75"
2013,152001,17112,1020,000000,Ingresos por el Impuesto sobre,"6.738.445,39"
2013,152001,17112,1100,000000,Ingresos por el Impuesto sobre el Patrimonio,"54.528.360,92"
2013,152001,17113,1820,000000,Impuesto sobre grandes estable,"1.297.672,56"
2013,152001,17122,2100,000000,Ingresos por el IVA,"338.895.715,67"
2013,152001,17122,2100,000002,Ajuste por el IVA,"646.767.061,25"
2013,152001,17123,1810,000000,Impuesto sobre la producción d,"23.249.425,56"
