2022,010001,00100,3990,000000,Otros ingresos,10,10,0
2022,010001,01000,7901,000000,REACT Ingresos Palacio de Navarra eficiente y sostenible PO FEDER 14-20,1.557.895,1.557.895,0
2022,010002,01300,3010,000000,"Tasas por actuaciones de los Registros de Asociaciones, de Fundaciones y de Colegios Profesionales",9.000,9.000,2.737
2022,010003,01010,3304,000002,Publicaci¢n de anuncios,100.000,100.000,23.340
2022,010004,01100,3990,000000,Ingresos por ejecuci¢n de sentencias,250.000,250.000,261.289
2022,010005,01700,3800,000000,Reintegro de pagos indebidos. Telfono de atenci¢n ciudadana,10,10,0
2022,010005,01700,4600,000000,Ingresos de entidades locales para el servicio de atenci¢n ciudadana,340.000,340.000,0
2022,020002,04100,3800,000000,Reintegro de retribuciones abonadas indebidamente en ejercicios anteriores,3.000,3.000,92.182
2022,020002,04100,3800,000003,COVID-19 Reintegro de retribuciones abonadas indebidamente en ejercicios anteriores,10,10,0
2022,020002,04100,3900,000000,Cuotas de derechos pasivos,1.725.000,1.725.000,283.821
2022,020002,04100,3990,000000,Otros ingresos,10,10,167.337
2022,020002,04100,8311,000000,Reintegro de anticipos de sueldo,752.125,752.125,132.125
2022,020002,04310,8200,000000,Gesti¢n del Montep¡o de funcionarios municipales,18.524.508,18.524.508,9.325.001
2022,020002,04440,3070,000000,Tasas acadmicas y derechos de examen,12.000,12.000,10.790
2022,020002,04700,7901,000000,REACT Implantaci¢n del teletrabajo conjuntamente con el puesto de trabajo digital Gobierno Navarra PO FEDER 14-20,334.725,334.725,0
2022,021001,04500,4000,000000,Cursos de formaci¢n continua (INAP estatal),480.000,511.930,825.925
2022,021002,04500,3100,000000,Curso Bomberos de Empresa,10,10,0
2022,050000,02000,3890,000000,Devoluci¢n de pagos,1.000,1.000,0
2022,050000,02000,3990,000000,Otros ingresos,2.000,2.000,-823
2022,050000,02400,3010,000000,"Tasas por informes, certificados y dem s actuaciones administrativas",150.000,150.000,29.491
2022,050000,02400,3910,000000,Multas de juego,4.000,4.000,0
2022,050000,02400,3910,000002,Multas de espect culos,70.000,70.000,13.703
2022,050000,02400,3910,000003,Multas de seguridad ciudadana,200.000,200.000,196.942
2022,050000,02400,3990,000002,Otros ingresos,10,10,0
2022,050005,02930,3040,000000,Tasas por autorizaci¢n de transportes especiales,575.000,575.000,222.031
2022,050005,02930,3090,000000,Tasas por otras autorizaciones,400,400,705
2022,051000,02100,3090,000000,"Tasas por informes, acompa¤amientos y otros",100.500,100.500,36.762
2022,051000,02100,3090,000002,Tasas por estancias de veh¡culos particulares en dependencias policiales,1.000,1.000,0
2022,054000,02800,3010,000000,Tasas por servicios administrativos,600,600,140
2022,054000,02800,3090,000000,"Tasas por servicios de prevenci¢n, extinci¢n de incendios y salvamento",20,20,964
2022,054000,02800,3990,000000,Contribuciones especiales,2.400.000,2.400.000,403.142
2022,054000,02800,3990,000002,Otros ingresos,10,10,0
2022,054001,02500,3010,000000,Tasas por servicios administrativos,200,200,45
2022,054001,02500,3990,000000,Otros ingresos,10,10,0
2022,054001,02500,4909,000000,"Ingresos programa POCTEFA, Proyecto Helinet",201.518,201.518,0
2022,060001,06100,3090,000000,Tasas por servicios audiovisuales,1.500,1.500,1.243
2022,060005,06220,3304,000000,Ventas en el Fondo de Publicaciones,35.000,35.000,34.895
2022,060005,06220,3304,000002,Ventas en otras librer¡as,25.000,25.000,0
2022,080000,08000,3800,000000,Ingresos por devoluci¢n de subvenciones,10,10,0
2022,080000,08000,7000,000000,MRR Creaci¢n de centros de atenci¢n integral 24 horas,914.698,914.698,0
2022,090000,09100,3890,000000,Otros reintegros,10,10,20
2022,090001,09100,3118,000000,Ingresos de instalaciones juveniles,20.000,20.000,9.763
2022,090002,09100,3118,000002,Programas de juventud de actividades de verano,10,10,0
2022,090002,09120,3309,000000,Ingresos del Carn Joven (m s de 26 y otros),10.000,10.000,10
2022,090002,09120,3309,000002,Ingresos del Carn Joven,10,98.384,188.919
2022,100000,10100,3010,000000,Tasas por servicios administrativos,10,10,248
2022,100000,10100,3800,000000,Reintegros,10,10,0
2022,100000,10100,3990,000000,Otros ingresos derivados de expropiaciones,35.000,35.000,33.129
2022,110003,11500,3010,000000,Tasas de la actividad mediadora en seguros privados,200,200,0
2022,110003,11500,3800,000000,Reintegros,10,10,0
2022,110003,11500,5200,000000,Intereses de cuentas corrientes,10,10,0
2022,110003,11500,9000,000000,Emisiones de Deuda de Navarra,346.036.406,346.036.406,124.190.000
2022,110003,11500,9100,000000,Prstamos en moneda nacional,19.640.131,19.640.131,0
2022,110003,11500,9110,000000,Prstamos en moneda nacional,346.036.406,346.036.406,0
2022,111000,11300,3910,000000,Penalizaciones por incumplimientos de contratos,10,10,0
2022,111000,11300,3990,000000,Otros ingresos,10,10,4.180
2022,111000,11300,3990,000002,Herencias legales,10,10,0
2022,111000,11300,3990,000003,Ingresos por indemnizaciones de aseguradoras,10,59.547,498.378
2022,111000,11300,3990,000004,Ingresos por saldos y dep¢sitos abandonados,10,10,0
2022,111000,11300,4800,000002,"Donaciones, herencias y legados testamentarios",10,10,0
2022,111000,11300,8401,000000,Ingresos por obligaciones afianzadas,10,10,278.743
2022,111001,11300,6120,000000,Venta de bienes muebles,10,10,0
2022,111002,11300,3990,000000,Comisiones de avales,10,10,0
2022,111002,11300,5000,000000,Intereses de t¡tulos valores,10,10,0
2022,111002,11300,5201,000000,Intereses de venta de bienes inmuebles a NASUVINSA,115.171,115.171,34
2022,111002,11300,5201,000002,Intereses de aplazamientos,10,10,21.042
2022,111002,11300,5300,000000,"Dividendos, participaciones y beneficios",10,10,0
2022,111002,11300,5400,000000,Rentas de inmuebles,130.000,130.000,126.199
2022,111002,11300,5400,000002,Arrendamiento Petilla de Arag¢n,10,10,0
2022,111002,11300,5500,000000,Concesi¢n demanial garajes Gonz lez Tablas,11.914,11.914,84.013
2022,111002,11300,6000,000000,Venta de terrenos,10.000,10.000,5.228
2022,111002,11300,6000,000002,Reversi¢n de terrenos,10,10,0
2022,111002,11300,6000,000003,Venta de terrenos de la extinta Fundaci¢n Itoiz-Canal de Navarra,10,141.000,141.000
2022,111002,11300,6100,000000,Venta de inmuebles,10.000,10.000,0
2022,111002,11300,6100,000002,Venta de inmuebles de la extinta Fundaci¢n Itoiz-Canal de Navarra,10,10,0
2022,111002,11300,7400,000000,Ingresos de sociedades,10,10,0
2022,111002,11300,8212,000000,Reintegro prstamo concedido por la venta de bienes inmuebles a NASUVINSA,1.279.681,1.279.681,82.596
2022,111002,11300,8500,000000,Reintegro de acciones y participaciones del sector p£blico,17.237.144,17.237.144,0
2022,114000,13000,8700,000000,Remanente de tesorer¡a afecto,0,69.823.463,0
2022,114000,13000,8700,000002,Remanente de tesorer¡a gastos generales,0,15.368.810,0
2022,114000,13000,8700,000003,Remanente de tesorer¡a afecto al Fondo de Participaci¢n de las Entidades Locales,0,11.077.394,0
2022,114000,13000,8700,000004,"Remanente de tesorer¡a afecto al Fondo 0,7% IRPF",0,786.117,0
2022,114000,13000,8700,000005,Remanente de tesorer¡a afecto al Fondo de Residuos,0,131.437,0
2022,114000,13000,8700,000006,Remanente de tesorer¡a afecto al MRR,0,13.407.638,0
2022,114000,13000,8700,000007,Remanente de tesorer¡a afecto al REACT,0,379.307,0
2022,150000,17000,3010,000000,Tasas por servicios administrativos,10,10,30
2022,150000,17000,3800,000000,Reintegros,10,10,55
2022,150000,17000,4610,000000,Convenio con la Diputaci¢n Foral de µlava. Sistema integrado de inform tica tributaria,10,10,0
2022,152000,17500,1015,000000,Ingresos por el Impuesto de sociedades,312.691.000,312.691.000,3.499.389
2022,152000,17500,1020,000000,Ingresos por el Impuesto sobre la renta de no residentes,4.782.000,4.782.000,-827.583
2022,152000,17500,1140,000000,Impuesto sobre dep¢sitos en entidades de crdito,6.210.000,6.210.000,0
2022,152000,17500,1300,000000,Impuesto sobre la producci¢n de la energ¡a elctrica,26.220.000,26.220.000,-231.096
2022,152000,17500,1820,000000,Impuesto sobre grandes superficies,2.060.000,2.060.000,-27.178
2022,152000,17500,1830,000000,Ingresos por gravamen premios de loter¡as,5.400.000,5.400.000,3.158.074
2022,152000,17500,2100,000000,Ingresos por el IVA,395.890.000,395.890.000,144.614.367
2022,152000,17500,2200,000000,Ingresos por los impuestos especiales sobre el alcohol y bebidas derivadas,44.917.000,44.917.000,10.857.974
2022,152000,17500,2201,000000,Ingresos por el Impuesto Especial sobre determinados medios de transporte,9.960.000,9.960.000,1.832.708
2022,152000,17500,2202,000000,Ingresos por el Impuesto Especial sobre la cerveza,148.000,148.000,43.991
2022,152000,17500,2203,000000,Ingresos por el Impuesto Especial sobre las labores del tabaco,146.794.000,146.794.000,33.056.916
2022,152000,17500,2204,000000,Ingresos por el Impuesto Especial sobre hidrocarburos,213.273.000,213.273.000,42.230.194
2022,152000,17500,2206,000000,Ingresos por el Impuesto Especial sobre productos intermedios,105.000,105.000,24.706
2022,152000,17500,2207,000000,Ingresos por el Impuesto Especial sobre la electricidad,20.346.000,20.346.000,1.033.133
2022,152000,17500,2208,000000,Impuesto sobre la eliminaci¢n en vertedero y la incineraci¢n de residuos,5.800.000,5.800.000,1.235.905
2022,152000,17500,2810,000000,Impuesto sobre las primas de seguros,33.360.000,33.360.000,8.044.720
2022,152000,17500,2840,000000,Impuesto sobre actividades de juego,2.190.000,2.190.000,413.963
2022,152000,17500,2850,000000,Impuesto sobre gases fluorados de efecto invernadero,810.000,810.000,194.036
2022,152000,17500,3000,000000,Tasas de juego,11.648.000,11.648.000,1.789.029
2022,152000,17500,3050,000000,Canon de superficie de minas,60.000,60.000,18.493
2022,152000,17500,3080,000000,Canon de Telef¢nica,384.000,384.000,22.323
2022,152000,17500,3309,000000,Ingresos por la venta de cartones de juego,60.000,60.000,9.851
2022,152000,17500,3910,000000,Sanciones,12.516.000,12.516.000,3.932.406
2022,154000,17600,3090,000000,Tasas sobre la informaci¢n suministrada,11.000,11.000,2.147
2022,154003,17600,1120,000000,Ingresos por el Impuesto sobre Sucesiones y Donaciones,54.288.000,54.288.000,14.460.065
2022,154003,17600,2820,000000,Ingresos por el Impuesto sobre Transmisiones Patrimoniales,58.920.000,58.920.000,14.647.463
2022,154003,17600,2830,000000,Ingresos por el Impuesto sobre Actos Jur¡dicos Documentados,16.200.000,16.200.000,4.316.499
2022,155002,17800,3890,000000,Ingresos por la compensaci¢n de costas en procedimientos de apremio,152.000,152.000,22.899
2022,155002,17800,3912,000000,Recargos de apremio,7.500.000,7.500.000,2.879.726
2022,155002,17800,5201,000000,Intereses por la deuda fraccionada en v¡a de apremio,1.348.000,1.348.000,58.774
2022,155004,17800,3911,000000,Intereses de demora de deudas no aplazadas,10,10,788.268
2022,155004,17800,5201,000000,Intereses de demora de deudas aplazadas,4.596.000,4.596.000,354.905
2022,156000,17900,3309,000000,Ingresos por venta de impresos,2.500,2.500,2.854
2022,156001,17900,4600,000000,Convenio con Haciendas Locales de Navarra,2.560.000,2.560.000,385.597
2022,157001,17A00,1005,000000,Ingresos por el IRPF,1.699.910.557,1.699.910.557,476.401.663
2022,157001,17A00,1005,000002,"Fondo 0,7% IRPF de otros fines de inters social",10.112.443,10.112.443,0
2022,157001,17A00,1005,000003,Anticipo pensiones viudedad y otras,-4.680.000,-4.680.000,0
2022,157001,17A00,1005,000004,Anticipo renta emancipaci¢n y de acceso a la vivienda,-8.323.200,-8.323.200,0
2022,157001,17A00,1100,000000,Ingresos por el Impuesto sobre el Patrimonio,37.708.000,37.708.000,-789.391
2022,160000,17100,2100,000002,Ajuste fiscal IVA,975.603.000,975.603.000,386.372.936
2022,160000,17100,2200,000002,Ajuste fiscal I.E. Alcohol y bebidas derivadas,-32.295.000,-32.295.000,-8.716.501
2022,160000,17100,2202,000002,Ajuste fiscal I.E. Cerveza,5.605.000,5.605.000,-33.348
2022,160000,17100,2203,000002,Ajuste fiscal I.E. Tabaco,7.276.000,7.276.000,-10.784.160
2022,160000,17100,2204,000002,Ajuste fiscal I.E. Hidrocarburos,107.154.000,107.154.000,11.644.325
2022,160000,17100,4000,000000,Participaci¢n de las diputaciones en los ingresos del Estado,90.000,90.000,28.384
2022,200000,20100,3010,000000,Tasas y actuaciones administrativas,2.000,2.000,0
2022,200000,20100,3990,000000,Ingresos por expedientes de responsabilidad patrimonial,1.000,1.000,0
2022,200000,20100,3990,000002,Otros ingresos,2.000,2.000,4.029
2022,210000,21100,4410,000000,Consumo elctrico. Oficina del Defensor del Pueblo,10,10,0
2022,210001,21000,3010,000000,Tasas por servicios administrativos,10,10,0
2022,210001,21100,3800,000000,Reintegros de bonificaciones fiscales,10,10,0
2022,210001,21100,7600,000000,Ejecuci¢n subsidiaria edificio Los Arcos,10,10,0
2022,210001,21200,3800,000000,Reintegro Fondo. Corporativos,10,10,0
2022,210001,21200,3810,000000,Reintegro del presupuesto corriente. Montep¡os,10,10,0
2022,210001,21200,8210,000000,Reintegro fondo anticipado. Equilibrio presupuestario,10,10,0
2022,211000,21300,6800,000000,Reintegro. Plan de Inversiones Locales,10,10,0
2022,220000,20200,5500,000000,Canon anual de la concesi¢n del  rea de servicio de la Autov¡a del Camino,45.544,45.544,46.125
2022,220000,22000,3800,000000,Reintegros por expropiaci¢n de terrenos,10,10,0
2022,220000,22000,3990,000000,Revisi¢n de precios,10,10,6.812
2022,220000,22000,6000,000000,Ingresos por reversi¢n de terrenos,10,10,0
2022,220001,22300,3309,000000,Ventas de planos y fotograf¡as,3.500,3.500,1.501
2022,220001,22300,7400,000000,"Aportaci¢n de Canal de Navarra, S.A., por expropiaci¢n de terrenos y servicios",10,10,0
2022,220001,22300,7600,000000,Convenio Ayuntamiento de Pamplona cartograf¡a,130.000,130.000,130.000
2022,220003,22200,3090,000000,Autorizaciones,30.000,30.000,7.760
2022,220003,22200,3910,000000,Multas y sanciones,90.000,90.000,0
2022,220003,22200,3990,000000,Ingresos por da¤os en se¤alizaci¢n y otros,250.000,250.000,122.496
2022,220004,22100,3800,000000,Reintegro canon de los riegos del Canal de Navarra. Ampliaci¢n 1¦ fase,10,10,3.554
2022,230000,23000,3800,000000,Reintegro subvenciones,10,10,0
2022,230000,23000,3911,000000,Intereses de demora,10,10,0
2022,230000,23200,7000,000000,MRR Actuaciones Movilidad Sostenible y Digital,9.580.762,9.580.762,0
2022,230001,23100,3800,000000,Reintegro remanente aportaci¢n al transporte p£blico de la Comarca de Pamplona,10,10,0
2022,230001,23100,3800,000002,Reintegros de ejercicios cerrados,10,10,0
2022,230001,23100,5500,000000,C nones prestaci¢n de servicios de transporte p£blico regular de viajeros,10,10,0
2022,230002,23200,3010,000000,Tasas por servicios administrativos,72.000,72.000,16.280
2022,230002,23200,3040,000000,Ingresos por tasas de tarjetas de transporte,165.000,165.000,60.317
2022,230002,23200,3070,000000,Tasas de ex menes de transportista,12.000,12.000,1.487
2022,230002,23200,3309,000000,Venta de tarjetas para tac¢grafos digitales,10,10,33.212
2022,230002,23200,3910,000000,Sanciones de transportes,1.400.000,1.400.000,394.080
2022,310000,31100,3010,000000,Tasas y actuaciones administrativas,10,10,0
2022,310000,31100,3090,000000,Solicitud de autorizaci¢n tasas establecimiento comercial,10,10,0
2022,310000,31100,3910,000000,Multas e indemnizaciones,30.000,30.000,8.628
2022,320000,32100,3890,000000,Devoluci¢n de subvenciones de viviendas de protecci¢n oficial y rehabilitaci¢n,125.000,125.000,136.478
2022,320000,32100,3910,000000,Multas e indemnizaciones,45.000,45.000,0
2022,320000,32100,3990,000000,Otros ingresos,1.000,1.000,0
2022,320000,32100,4901,000000,Proyecto LC DISTRICTS,15.000,15.000,33.315
2022,320000,32100,5109,000000,Ingresos financieros de intereses de prstamos de suelo y vivienda,1.000,1.000,0
2022,320000,32100,5400,000000,Alquileres de locales y viviendas,50.000,50.000,60.677
2022,320000,32100,6000,000000,Ingresos por venta de suelo del Banco Foral de Suelo P£blico,10,10,0
2022,320000,32100,7000,000000,Subvenciones programa PREE. Rehabilitaci¢n energtica de edificios,10,10,0
2022,320000,32100,7000,000002,MRR Subvenciones programa PREE 5000 Rehabilitaci¢n energtica de edificios en municipios de reto demogr fico,10,10,0
2022,320000,32100,7000,000003,MRR Subvenciones fondos europeos arrendamiento protegido,6.900.000,6.900.000,6.900.000
2022,320000,32100,7000,000004,MRR Subvenciones fondos europeos rehabilitaci¢n protegida,19.168.200,19.168.200,0
2022,320000,32100,8219,000000,Devoluci¢n de prstamos concedidos a promotores p£blicos y asimilados,31.000,31.000,0
2022,320000,32100,8311,000000,"Amortizaci¢n de prstamos para viviendas, locales y suelo. Particulares",62.000,62.000,0
2022,330000,33100,4000,000000,MRR Proyecto territorial para el equilibrio y la equidad del Pirineo,10,10,0
2022,330000,33100,7000,000000,MRR Proyecto territorial para el equilibrio y la equidad del Pirineo,10,10,0
2022,330000,33100,7901,000000,REACT Ingresos Rehabilitaci¢n ecol¢gica Palacio de Arce y su entorno en Nagore PO FEDER 14-20,1.170.000,1.170.000,0
2022,330000,33100,7901,000002,REACT Alloz Sostenible PO FEDER 14-20,334.500,334.500,0
2022,400000,41000,3010,000000,Tasas por servicios administrativos,40.000,40.000,2.719
2022,400000,41000,3070,000000,Tasas por participaci¢n en oposiciones,30.000,30.000,334.963
2022,400000,41000,3100,000000,Ingresos por prestaci¢n de servicios educativos y otros,1.500.000,1.500.000,966.504
2022,400000,41000,3800,000000,Reintegros de ejercicios cerrados,10,10,137.554
2022,400000,41000,3800,000003,COVID-19 Reintegros de ejercicios cerrados,0,0,53.516
2022,400000,41000,3810,000000,Reintegros de ejercicios corrientes,10,10,222
2022,400000,41000,3890,000000,Reintegros de la Seguridad Social,10,10,0
2022,400000,41000,3911,000000,Intereses de demora,10,10,0
2022,400000,41000,3990,000000,Ingresos varios,10,10,0
2022,410001,41800,5400,000000,"Ingresos por arrendamiento de ""Casa Maxurrenea""",30.571,30.571,8.140
2022,410001,41800,7000,000000,MRR Obras en centros educativos 0-3,1.464.717,1.464.717,0
2022,410001,41800,7600,000000,Construcci¢n de nuevos centros y obras. Plan de centros escolares,10,10,0
2022,410001,41800,7901,000000,REACT Ingresos PO FEDER 14-20,14.681.675,14.681.675,0
2022,410002,41600,3800,000000,Devoluci¢n de becas,10,10,132
2022,410002,41600,3800,000002,Devoluciones del programa de gratuidad,10,10,0
2022,420000,42000,4000,000000,Desarrollo pruebas evaluaci¢n final,10,10,0
