2015,010001,00001,1000,912100,Retribuciones de altos cargos,91.041,91.040
2015,010001,00001,1100,912100,Retribuciones del personal eventual,94.598,94.598
2015,010001,00001,2200,912100,Material de oficina,5.200,4.420
2015,010001,00001,2202,912100,"Prensa, revistas, libros y otras publicaciones",900,382
2015,010001,00001,2261,912100,Gastos diversos del Sr. Consejero y Gabinete,1.700,1.692
2015,010001,00001,2301,912100,Gastos de viaje del Sr. Consejero y Gabinete,4.000,1.020
2015,010001,00001,4819,912100,Subvenciones a partidos políticos,1.314.612,1.314.612
2015,010001,00100,1200,921100,Retribuciones del personal fijo,501.300,501.300
2015,010001,00100,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,29.589,29.589
2015,010001,00100,1211,921100,Retribuciones del personal contratado para cubrir vacantes,55.386,55.386
2015,010001,00100,2190,921100,Reparación y mantenimiento de otros bienes muebles,11.527,8.981
2015,010001,00100,2200,921100,Material de oficina,18.000,17.306
2015,010001,00100,2202,921100,"Prensa, revistas, libros y otras publicaciones",1.060,1.060
2015,010001,00100,2266,921100,"Reuniones, conferencias y cursillos",500,50
2015,010001,00100,2269,921100,Otros gastos diversos,4.896,1.641
2015,010001,00100,2273,921100,Servicios informáticos,11.726,11.438
2015,010001,00100,2276,921100,Estudios y trabajos técnicos,16.690,15.359
2015,010001,00100,2301,921100,Locomoción y gastos de viaje,4.000,3.345
2015,010001,00100,4809,921100,Indemnizaciones por responsabilidad patrimonial,10,0
2015,010001,00100,4809,921102,Ejecución de sentencias,11.686,11.686
2015,010001,00100,6020,921100,Obras en edificios institucionales,25.000,23.141
2015,010001,00100,6031,921100,Instalaciones,31.010,29.645
2015,010001,00100,6050,921100,Mobiliario y equipo de oficina,5.000,2.804
2015,010001,00100,6060,921100,Equipos para procesos de información,59.987,59.931
2015,010001,01000,1000,921100,Retribuciones de altos cargos,78.895,78.895
2015,010001,01000,1200,921100,Retribuciones del personal fijo,68.474,68.474
2015,010001,01000,1210,921100,Retribuciones del personal contratado para cubrir plazas reservadas,0,0
2015,010001,01000,1211,921100,Retribuciones del personal contratado para cubrir vacantes,0,0
2015,010001,01000,2120,921100,Aplicación Ley Foral Memoria Histórica,3.010,2.041
2015,010001,01000,2160,921100,Reparación y mantenimiento de equipos y programas,1.000,0
2015,010001,01000,2261,921100,Atenciones protocolarias,800,0
2015,010001,01000,2273,921100,Servicios informáticos,37.835,34.820
2015,010001,01000,2273,921102,Asistencia técnica 2º nivel,13.974,13.821
2015,010001,01000,2275,921100,Procesos electorales,785.011,755.927
2015,010001,01000,2276,921100,Encargo a TRACASA. Aplicación Ley Memoria Histórica,32.725,13.278
2015,010001,01000,4455,921100,Convenios para la aplicación de la Ley Foral de Memoria Histórica,40.000,0
2015,010001,01000,4609,921100,Aplicación Ley Foral Memoria Histórica,12.000,10.000
2015,010001,01000,4809,921102,Subvención para exhumaciones. Ley Foral de Memoria Histórica,25.000,25.000
2015,010001,01000,6094,921100,Sistemas de información,2.000,0
2015,010001,01000,7609,921100,Aplicación Ley Foral Memoria Histórica,12.000,0
2015,010002,01300,1200,912300,Retribuciones del personal fijo,674.242,674.242
2015,010002,01300,1210,912300,Retribuciones del personal contratado para cubrir plazas reservadas,8.294,8.294
2015,010002,01300,1211,912300,Retribuciones del personal contratado para cubrir vacantes,47.895,47.895
2015,010002,01300,2061,921B00,Licencias de bases de datos de jurisprudencia y legislación,30.000,29.902
2015,010002,01300,2061,921B02,Otras licencias,900,0
2015,010002,01300,2120,921B00,"Reparación, mantenimiento y conservación de edificios",92.092,73.246
2015,010002,01300,2160,921B00,Reparación y mantenimiento de equipos y programas informáticos,21.000,15.628
2015,010002,01300,2221,921B00,Comunicaciones postales y cartería,481.706,468.558
2015,010002,01300,2269,921B00,Registro y defensa de patentes y marcas,1.000,0
