2010,01500,010003,3304,000002,Publicación de anuncios,230000
2010,01100,010004,3990,000000,Otros ingresos,30000
2010,01200,010005,3010,000000,"Tasas por actuaciones del Registro de Asociaciones, del Registro de Fundaciones y del Registro de Colegios Profesionales",8000
2010,04100,020002,3800,000000,Reintegro de retribuciones abonadas indebidamente en ejercicios anteriores,3000
2010,04100,020002,3890,000002,Reintegro de anticipos por siniestros extraordinarios,600
2010,04100,020002,3890,000003,Reintegros de retribuciones por aplicación de Ley Foral 17/1994,350
2010,04100,020002,3900,000000,Cuotas de derechos pasivos,3730071
2010,04100,020002,3990,000000,Otros ingresos,1000
2010,04100,020002,8311,000000,Reintegro de anticipos de sueldo,824125
2010,04300,020002,3128,000000,Asistencia sanitaria. Uso especial,1016500
2010,04300,020002,4000,000000,Subvenciones del Instituto Nacional de Empleo por contrataciones especiales,100
2010,04310,020002,8200,000000,Gestión del Montepío de funcionarios municipales,19465064
2010,03000,040000,3990,000000,Otros ingresos,100
2010,03000,040000,4000,000000,Cursos de formación continua (INAP estatal),100
2010,03000,040000,4410,000000,Transferencias de otros entes públicos de la Administración de la Comunidad Foral para estudios y cursos,100
2010,03000,040000,4909,000000,Otras transferencias corrientes de la Unión Europea,14763
2010,03400,040000,4000,000000,Transferencias de la Administración del Estado para el vascuence (INAP estatal),100
2010,03500,040005,3070,000000,Tasas académicas y derechos de examen,10000
2010,02000,050000,3890,000000,Devolución de pagos,3000
2010,02000,050000,3990,000000,Otros ingresos,2000
2010,02400,050000,3010,000000,"Tasas por informes, certificados y demás actuaciones administrativas",182000
2010,02400,050000,3070,000000,Tasas académicas y derechos de examen,1000
2010,02400,050000,3910,000000,Multas de juego,1000
2010,02400,050000,3910,000002,Multas de espectáculos,100000
2010,02400,050000,3910,000003,Multas de seguridad ciudadana,180000
2010,02400,050000,3990,000002,Otros ingresos,100
2010,02920,050005,3040,000000,Tasas por autorización de transportes especiales,760000
2010,02920,050005,3090,000000,Tasas por otras autorizaciones,150
2010,02100,051000,3090,000000,"Tasas por informes, acompañamientos y otros",106000
2010,02100,051000,3090,000002,Tasas por estancias de vehículos particulares en dependencias policiales,3000
2010,02720,054000,3090,000000,Tasas por servicios de extinción de incendios,300
2010,02720,054000,3990,000000,Contribuciones especiales,1700000
2010,02710,054001,3199,000000,Ingresos por traslado de cadáveres por disposición judicial,100
2010,02730,054002,3010,000000,Tasas por servicios administrativos,500
2010,02730,054002,3070,000000,Tasas académicas y derechos de examen,1000
2010,02730,054002,3890,000000,Devolución de pagos,100
2010,02730,054002,3990,000000,Otros ingresos,100
2010,06000,060000,3191,000000,Estancias en el Centro Penitenciario a cargo de la D.G.Instituciones Penitenciarias y del Ayuntamiento de Pamplona,135000
2010,06000,060000,3990,000000,Otros ingresos,1500
2010,06000,060001,3990,000000,Ingresos derivados de actuaciones judiciales,1000
2010,05200,070002,4901,000000,Ingresos eContentPlus. EURADIN,59537
2010,05520,070005,3990,000000,Ingresos telefónicos en centros educativos,1000
2010,10100,100000,3010,000000,Tasas por servicios administrativos,2500
2010,11420,112002,3800,000000,Reintegros,500000
2010,11420,112002,3990,000002,Otros ingresos,1000
2010,11420,112002,5100,000000,Intereses de las cuentas de repartimientos,1000
2010,11420,112002,5100,000002,Intereses de anticipos y aplazamientos concedidos a entidades,1000
2010,11420,112002,5200,000000,Intereses de cuentas corrientes,5000000
