2010,0,"Dpto.  Presidencia, Justicia e Interior","Departamento de Presidencia, Justicia e Interior"
2010,00,"Dpto. Presidencia, Justicia e Interior","Departamento de Presidencia, Justicia e Interior"
2010,000,"Dpto. Presidencia, Justicia e Interior","Departamento de Presidencia, Justicia e Interior"
2010,0000,"Dpto. Presidencia, Justicia e Interior","Departamento de Presidencia, Justicia e Interior"
2010,00000,Presidente del Gobierno,
2010,00001,"Dpto. Presidencia, Justicia e Interior","Departamento de Presidencia, Justicia e Interior"
2010,001,Secretaría General Técnica,
2010,0010,Secretaría  General Técnica,
2010,00100,Secretaría General Técnica,
2010,0011,Sección de Régimen Jurídico,
2010,00110,Sección de Régimen Jurídico,
2010,0012,Sección de Régimen Interior,
2010,00120,Sección de Régimen Interior,
2010,00121,Negociado de Gestión Adva y de Personal,Negociado de Gestión Administrativa y de Personal
2010,0013,Sección Económica,
2010,00130,Sección Económica,
2010,00131,Neg.Gest.Econ.y Contable,Negociado de Gestión Económica y Contable
2010,00132,Neg. Gest. Econ. de Interior,Negociado de Gestión Económica y Contable de Interior
2010,00133,Neg. Gest. Econ. de Justicia,Negociado de Gestión Económica y Contable de Justicia
2010,0014,Sección de Asistencia Administrativa,
2010,00140,Sección de Asistencia Administrativa,
2010,00141,Negociado de Régimen Administrativo,
2010,01,Dirección General de Presidencia,
2010,010,Dirección General de Presidencia,
2010,0100,Dirección General de Presidencia,
2010,01000,Dirección General de Presidencia,
2010,011,Servicio de Asesoría Jurídica,
2010,0110,Servicio de Asesoría Jurídica,
2010,01100,Servicio de Asesoría Jurídica,
2010,0111,Sección de Gestión Administrativa,
2010,01110,Sección de Gestión Administrativa,
2010,0112,Sección de Asuntos Civiles,
2010,01120,Sección de Asuntos Civiles,
2010,0113,Sección de lo Contencioso-Administrativo,
2010,01130,Sección de lo Contencioso Administrativo,
2010,0114,Sección de Asuntos Laborales,
2010,01140,Sección de Asuntos Laborales,
2010,0116,Sección de Asuntos Penales,
2010,01160,Sección de Asuntos Penales,
2010,0117,Sección de Asuntos Tributarios,
2010,01170,Sección de Asuntos Tributarios,
2010,012,Serv.Acción Legislativa y Coordinación,Servicio de Acción Legislativa y Coordinación
2010,0120,Serv.Acción Legislativa y Coordinación,Servicio de Acción Legislativa y Coordinación
2010,01200,Serv.Acción Legislativa y Coordinación,Servicio de Acción Legislativa y Coordinación
2010,01202,"Ng Asociaciones, Fundaciones, Colegios P","Negociado de Asociaciones, Fundaciones y Colegios Profesionales"
2010,0121,Sc. Desarrollo Legislativo y Coordinació,Sección de Desarrollo Legislativo y Coordinación
2010,01210,Sc. Desarrollo Legislativo y Coordinació,Sección de Desarrollo Legislativo y Coordinación
2010,01211,"Neg.Asociaciones,Fundaciones,Colegios Pr","Negociado de Asociaciones, Fundaciones y Colegios Profesionales"
2010,013,Servicio de Secretariado del Gobierno,
2010,0130,Servicio de Secretariado del Gobierno,
2010,01300,Servicio de Secretariado del Gobierno,
2010,01301,Neg. de Gest. Admtva. del Secret.de Gob.,Negociado de Gestión Administrativa del Secretariado de Gobierno
2010,01302,Ng. de Información al Público y Registro,Negociado de Información al Público y Registro
2010,01303,Negociado de Cartería,
2010,015,Servicio del Boletín Oficial de Navarra,
2010,0150,Servicio del Boletín Oficial de Navarra,
2010,01500,Servicio del Boletín Oficial de Navarra,
2010,0151,Sec. Gestión Boletín Oficial de Navarra,Sección de Gestión del Boletín Oficial de Navarra
2010,01510,Sec. Gestión Boletín Oficial de Navarra,Sección de Gestión del Boletín Oficial de Navarra
2010,01511,Negociado de Gestión Económica,
2010,01512,Negociado de Calidad y Control,
2010,0152,Sección de Traducción,
2010,01520,Sección de Traducción,
2010,0153,Sección de Producción y Distribución,
2010,01530,Sección de Producción y Distribución,
2010,017,Sv Oficina Tram.Actividades Economicas,Servicio de Oficina de tramitación de actividades económicas para la  puesta en marcha de actividades empresariales o profesionales
2010,0170,Sv Oficina Tram.Actividades Economicas,Servicio de Oficina de tramitación de actividades económicas para la  puesta en marcha de actividades empresariales o profesionales
2010,01700,Sv Oficina Tram.Actividades Economicas,Servicio de Oficina de tramitación de actividades económicas para la  puesta en marcha de actividades empresariales o profesionales
2010,02,Dirección General de Interior,
2010,020,Dirección General de Interior,
2010,0200,Dirección General de Interior,
2010,02000,Dirección General de Interior,
2010,021,Cuerpo de Policía Foral,
2010,0210,Cuerpo de Policía Foral,
2010,02100,Cuerpo de Policía Foral,
2010,0212,Area de Inspección General,
2010,02120,Area de Inspección General,
2010,02121,División General Técnica,
2010,02122,División de Régimen Interno,
2010,02123,Comisaría de Tudela,
2010,02124,Comisaría de Sangüesa,
2010,02125,Comisaría de Pamplona,
2010,02126,Comisaría de Tafalla,
