2012,C00000,C0000,4459,912200,Transferencias corrientes del Gobierno de Navarra,"371.540,98"
2012,C00000,C0000,7459,912200,Transferencias de capital del Gobierno de Navarra,"2.929,72"
2012,A00001,A0001,1000,912100,Retribuciones de altos cargos,"130.093,20"
2012,A00001,A0001,1100,912100,Retribuciones del personal eventual,"133.483,75"
2012,A00001,A0001,1200,912100,Retribuciones del personal fijo,
2012,A00001,A0001,1210,912100,Retribuciones del personal contratado para cubrir plazas reservadas,
2012,A00001,A0001,1211,912100,Retribuciones del personal contratado para cubrir vacantes,
2012,A00001,A0001,2202,912100,"Prensa, revistas, libros y otras publicaciones","5.573,36"
2012,A00001,A0001,2261,912100,Gastos diversos de la Sra. Presidenta,"3.722,95"
2012,A00001,A0001,2301,912100,Gastos de viaje de la Sra. Presidenta y Gabinete,"10.205,30"
2012,A00001,A0001,6054,912100,Material técnico,
2012,A00002,A0002,1000,331100,Retribuciones de altos cargos,"66.886,02"
2012,A00002,A0002,1100,331100,Retribuciones del personal eventual,"120.957,96"
2012,A00002,A0002,1200,331100,Retribuciones del personal fijo,
2012,A00002,A0002,1210,331100,Retribuciones del personal contratado para cubrir plazas reservadas,
2012,A00002,A0002,1211,331100,Retribuciones del personal contratado para cubrir vacantes,
2012,A00002,A0002,2120,331100,"Reparación, mantenimiento y conservación de edificios","15.953,04"
2012,A00002,A0002,2150,331100,Conservación y reparación de mobiliario y enseres,"3.230,76"
2012,A00002,A0002,2200,331100,Material de oficina,"7.732,91"
2012,A00002,A0002,2200,331102,Material diverso,"708,88"
2012,A00002,A0002,2202,331100,"Suscripciones, libros y prensa","2.094,10"
2012,A00002,A0002,2220,331100,Comunicaciones postales,"14.625,54"
2012,A00002,A0002,2230,331100,"Mensajería, reparto y transportes","517,88"
2012,A00002,A0002,2262,331100,Publicidad y propaganda,"645,84"
2012,A00002,A0002,2266,331100,Inscripción para cursos,
2012,A00002,A0002,2267,331100,Gastos de oposiciones y otras pruebas de selección,
2012,A00002,A0002,2269,331100,Gastos diversos del Sr. Consejero y Gabinete,"3.104,76"
2012,A00002,A0002,2269,331102,Gastos diversos,"5.627,59"
2012,A00002,A0002,2271,331100,Contratación de servicios de limpieza,"97.035,70"
2012,A00002,A0002,2273,331100,Servicios informáticos. Asistencia técnica primer nivel,"104.585,90"
2012,A00002,A0002,2276,331100,"Auditorías, estudios e informes",
2012,A00002,A0002,2280,331100,Luz y agua,"27.224,80"
2012,A00002,A0002,2281,331100,Calefacción,"9.685,65"
2012,A00002,A0002,2285,331100,Vestuario,"1.140,18"
2012,A00002,A0002,2300,331100,Dietas,
2012,A00002,A0002,2301,331100,Gastos de viaje del Sr. Consejero y Gabinete,"8.155,19"
2012,A00002,A0002,2301,331102,Locomoción y gastos de viaje,"933,26"
2012,A00002,A0002,2339,331100,Consejo Navarro de Cultura,"1.100,33"
2012,A00002,A0002,6020,331100,Acondicionamiento del Departamento,"4.707,69"
2012,A00002,A0002,6050,331100,Mobiliario y equipamiento,
2012,A00002,A0002,6054,331100,Material técnico,"1.236,35"
2012,A00002,A0002,6060,331100,Equipos infomáticos,"6.025,08"
2012,A00002,A0100,1200,331100,Retribuciones del personal fijo,"425.554,66"
2012,A00002,A0100,1210,331100,Retribuciones del personal contratado para cubrir plazas reservadas,"24.250,75"
2012,A00002,A0100,1211,331100,Retribuciones del personal contratado para cubrir vacantes,"16.675,62"
