2011,010001,01000,4000,000000,Ingresos por transferencias de la Delegación del Gobierno pa,"-0,00","27.284,56"
2011,010003,01500,3304,000002,Publicación de anuncios,"190.000,00","283.949,64"
2011,010004,01100,3990,000000,Otros ingresos,"30.000,00","70.861,86"
2011,010005,01200,3010,000000,Tasas por actuaciones del Registro de Asociaciones,"7.000,00","7.273,21"
2011,020002,04100,3800,000000,Reintegro de retribuciones abonadas indebidamente,"72.812,47","145.924,83"
2011,020002,04100,3900,000000,Cuotas de derechos pasivos,"3.700.000,00","3.418.341,17"
2011,020002,04100,3990,000000,Otros ingresos,"-0,00","735.006,60"
2011,020002,04100,8311,000000,Reintegro de anticipos de sueldo,"728.125,00","728.125,00"
2011,020002,04300,3128,000000,Asistencia sanitaria. Uso especial,"832.141,00","973.163,21"
2011,020002,04310,8200,000000,Gestión del Montepío de funcionarios municipales,"18.687.993,00","18.479.536,47"
2011,040000,03000,3990,000000,Otros ingresos,"100,00","199,73"
2011,040000,03000,4000,000000,Cursos de formación continua (INAP estatal),"950.240,00","950.240,00"
2011,040000,03000,4410,000000,Transferencias de otros entes públicos de la Administración,"100,00","-0,00"
2011,040000,03400,4000,000000,Transferencias de la Administración del Estado para el vascuence,"9.999,81","9.999,81"
2011,040005,03500,3070,000000,Tasas académicas y derechos de examen,"196.237,00","197.487,10"
2011,050000,02000,3890,000000,Devolución de pagos,"3.000,00","6.602,53"
2011,050000,02000,3990,000000,Otros ingresos,"2.000,00","58.931,58"
2011,050000,02000,7000,000000,Sistema de seguimiento integral de los casos de violencia de género,"300.000,00","300.000,00"
2011,050000,02400,3010,000000,"Tasas por informes, certificados y demás actuaciones admvas.","184.000,00","165.561,61"
2011,050000,02400,3910,000000,Multas de juego,"1.000,00","2.250,00"
2011,050000,02400,3910,000002,Multas de espectáculos,"50.000,00","59.752,54"
2011,050000,02400,3910,000003,Multas de seguridad ciudadana,"300.000,00","584.888,02"
2011,050000,02400,3990,000002,Otros ingresos,"100,00","-0,00"
2011,050005,02920,3040,000000,Tasas por autorización de transportes especiales,"695.000,00","600.152,00"
2011,050005,02920,3090,000000,Tasas por otras autorizaciones,"150,00","1.029,00"
2011,051000,02100,3090,000000,"Tasas por informes, acompañamientos y otros","145.000,00","100.393,87"
